LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
S,40000,QC,C,ARR,QCARR40000N,N
I,31000,QC,B,RGM,QCRGM31000A,S
U,32000,QC,B,SBE,QCSBE32000A,S
U,40000,QC,B,CEG,QCCEG40000A,N
U,32000,QC,B,SBE,QCSBE32000A,S
M,23000,QC,C,BEE,QCBEE23000N,V
L,30000,QC,A,BCL,QCBCL30000A,S
L,50000,QC,A,SSL,QCSSL50000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
U,42000,QC,A,TRB,QCTRB42000A,S
L,50000,QC,A,SUB,QCSUB50000A,N
U,32000,QC,B,SBE,QCSBE32000A,S
U,20000,QC,B,CHC,QCCHC20000A,S
L,50000,QC,A,SSL,QCSSL50000A,N
U,10000,QC,A,MLP,QCMLP10000A,N
M,23000,QC,C,BEE,QCBEE23000N,V
I,21000,QC,B,SJP,QCSJP21000A,S
M,23000,QC,B,BEE,QCBEE23000N,V
I,23000,QC,B,SAV,QCSAV23000N,V
U,32000,QC,B,SBE,QCSBE32000A,S
U,21000,QC,B,CIL,QCCIL21000N,S
U,20000,QC,B,CHC,QCCHC20000A,S
U,41000,QC,B,LVL,QCLVL41000A,V
L,30000,QC,A,SEG,QCSEG30000A,S
L,31000,QC,A,SXD,QCSXD31000A,S
L,40000,QC,A,SAB,QCSAB40000A,N
U,40000,QC,A,CEG,QCCEG40000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
L,50000,QC,A,BBO,QCBBO50000A,N
L,40000,QC,A,SAB,QCSAB40000A,N
U,30000,QC,A,NPV,QCNPV30000A,S
L,10H00,QC,A,VUD,QCVUD10H00A,N
U,20000,QC,A,SDM,QCSDM20000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,20000,QC,A,CUV,QCCUV20000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
U,22000,QC,B,PRO,QCPRO22000N,V
L,50000,QC,A,BBO,QCBBO50000A,N
L,30000,QC,A,SOG,QCSOG30000A,N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
L,20H00,QC,A,SZQ,QCSZQ20H00A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
U,~~~~~,ON,A,CST,ONCST~~~~~A,N
U,~~~~~,ON,A,EMR,ONEMR~~~~~N,V
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,U
I,33000,QC,B,RGU,QCRGU33000N,V
S,20000,QC,C,ARR,QCARR20000N,N
L,50000,QC,A,SSL,QCSSL50000A,N
U,21000,QC,A,SSE,QCSSE21000A,S
L,50000,QC,A,SSL,QCSSL50000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,30000,QC,A,BET,QCBET30000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,20000,QC,A,AST,QCAST20000A,N
S04,90000,QC,A,MEH,QCMEH90000N,N
S04,80000,QC,A,MEM,QCMEM80000N,N
S04,90000,QC,A,MEH,QCMEH90000N,N
S04,80000,QC,A,MEM,QCMEM80000N,N
S04,90000,QC,A,MEH,QCMEH90000N,N
S04,80000,QC,A,MEM,QCMEM80000N,N
M,25000,QC,B,NOT,QCNOT25000N,V
M,32000,QC,B,SBE,QCSBE32000A,S
U,30000,QC,B,HVL,QCHVL30000A,S
S04,90000,QC,A,MEH,QCMEH90000N,N
U,40000,QC,A,CEG,QCCEG40000A,N
M,25000,QC,B,NOT,QCNOT25000N,V
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,40000,QC,A,DHU,QCDHU40000A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
M,32000,QC,B,SBE,QCSBE32000A,S
U,~~~~~,ON,A,EMR,ONEMR~~~~~N,V
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,30000,QC,A,SBR,QCSBR30000A,N
M,32000,QC,B,SBE,QCSBE32000A,S
M,32000,QC,B,SBE,QCSBE32000A,S
S04,90000,QC,A,MEH,QCMEH90000N,N
L,30000,QC,A,SBR,QCSBR30000A,N
L,40000,QC,A,SCE,QCSCE40000A,N
U,22000,QC,B,PRO,QCPRO22000N,V
L,22000,QC,A,RKB,QCRKB22000N,S
S04,80000,QC,A,MEM,QCMEM80000N,N
S04,90000,QC,A,MEH,QCMEH90000N,N
L,40000,QC,A,SCE,QCSCE40000A,N
M,32000,QC,C,SBE,QCSBE32000A,S
M,32000,QC,C,SBE,QCSBE32000A,S
M,25000,QC,B,NOT,QCNOT25000N,V
D,40000,QC,B,OMW,QCOMW40000A,N
L,50000,QC,A,HWC,QCHWC50000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
M,25000,QC,B,NOT,QCNOT25000N,V
S,20000,QC,C,ARR,QCARR20000N,N
I,22000,QC,B,CVY,QCCVY22000N,V
U,10000,QC,B,SOL,QCSOL10000N,N
L,20000,QC,A,AST,QCAST20000A,N
M,25000,QC,B,NOT,QCNOT25000N,V
L,22000,QC,A,HDM,QCHDM22000N,S
U,~~~~~,ON,A,RFW,ONRFW~~~~~A,N
U,~~~~~,ON,A,RFW,ONRFW~~~~~A,N
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
U,~~~~~,ON,A,UPD,ONUPD~~~~~A,N
H,~~~~~,ON,C,TWE,ONTWE~~~~~A,S
U,~~~~~,ON,A,MUA,ONMUA~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
H,~~~~~,ON,B,MGL,ONMGL~~~~~N,S
H,~~~~~,ON,C,WHK,ONWHK~~~~~A,S
M,~~~~~,ON,B,UPD,ONUPD~~~~~A,N
U,~~~~~,ON,A,UPD,ONUPD~~~~~A,N
L,~~~~~,ON,A,RFW,ONRFW~~~~~A,N
L,~~~~~,ON,A,RFW,ONRFW~~~~~A,S
H,~~~~~,ON,B,WMH,ONWMH~~~~~A,N
U,~~~~~,ON,A,RFW,ONRFW~~~~~A,N
H,~~~~~,ON,B,EGV,ONEGV~~~~~A,S
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A,V
L,~~~~~,ON,A,RFW,ONRFW~~~~~A,N
U,~~~~~,ON,A,RFW,ONRFW~~~~~A,N
H,~~~~~,ON,C,TWE,ONTWE~~~~~A,S
H,~~~~~,ON,C,WHK,ONWHK~~~~~A,V
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A,V
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,WDV,ONWDV~~~~~A,N
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
L,50000,QC,A,SSL,QCSSL50000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,B,SHO,ONSHO~~~~~A,N
U,~~~~~,ON,A,CEY,ONCEY~~~~~N,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
M,23000,QC,B,SAO,QCSAO23000N,V
L,10000,QC,A,MOI,QCMOI10000A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,SHO,ONSHO~~~~~A,N
L,~~~~~,ON,A,CEY,ONCEY~~~~~N,N
U,~~~~~,ON,B,WDV,ONWDV~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
D,50000,QC,A,ALL,QCALL50000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,WDV,ONWDV~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,SHO,ONSHO~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
D,~~~~~,ON,D,ESC,ONESC~~~~~A,U
U,~~~~~,ON,B,FHH,ONFHH~~~~~A,S
U,~~~~~,ON,B,FRM,ONFRM~~~~~N,S
U,~~~~~,ON,B,SHO,ONSHO~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
U,~~~~~,ON,B,CLA,ONCLA~~~~~A,N
U,~~~~~,ON,A,MUA,ONMUA~~~~~A,N
U,~~~~~,ON,A,SSM,ONSSM~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,RSL,ONRSL~~~~~A,N
L,~~~~~,ON,A,CNB,ONCNB~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
U,~~~~~,ON,A,CST,ONCST~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,SHO,ONSHO~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
U,~~~~~,ON,A,CST,ONCST~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
L,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,KRS,ONKRS~~~~~A,S
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,MUA,ONMUA~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,WFD,ONWFD~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,KRS,ONKRS~~~~~A,S
L,~~~~~,ON,A,CEY,ONCEY~~~~~N,N
U,~~~~~,ON,A,MGB,ONMGB~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,LTM,ONLTM~~~~~A,S
U,S~~~~,ON,B,GVI,ONGVIS~~~~A,S
U,~~~~~,ON,A,ELW,ONELW~~~~~A,N
R,~~~~~,ON,B,OKA,ONOKA~~~~~A,N
D,~~~~~,ON,C,SCA,ONSCA~~~~~A,U
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
H,~~~~~,ON,B,KRS,ONKRS~~~~~A,S
L,~~~~~,ON,A,VUD,ONVUD~~~~~N,N
L,~~~~~,ON,A,SSM,ONSSM~~~~~A,N
L,~~~~~,ON,A,CNB,ONCNB~~~~~A,N
U,~~~~~,ON,B,CLA,ONCLA~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
I,~~~~~,ON,A,MLP,ONMLP~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,A,CRP,ONCRP~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,V
U,~~~~~,ON,A,MBG,ONMBG~~~~~A,S
U,~~~~~,ON,A,WFD,ONWFD~~~~~A,S
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
U,~~~~~,ON,B,FRM,ONFRM~~~~~N,V
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
H,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,CNB,ONCNB~~~~~A,N
L,~~~~~,ON,A,VUD,ONVUD~~~~~N,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,HBS,ONHBS~~~~~A,N
U,~~~~~,ON,B,KRS,ONKRS~~~~~A,S
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,SPD,ONSPD~~~~~N,N
U,~~~~~,ON,B,UPD,ONUPD~~~~~A,N
L,~~~~~,ON,A,VUD,ONVUD~~~~~N,N
L,~~~~~,ON,A,SSM,ONSSM~~~~~A,N
L,~~~~~,ON,A,RVC,ONRVC~~~~~A,N
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,B,FRM,ONFRM~~~~~N,S
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
U,~~~~~,ON,B,NEP,ONNEP~~~~~N,S
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,B,GBG,ONGBG~~~~~A,V
U,~~~~~,ON,B,MLP,ONMLP~~~~~A,N
U,~~~~~,ON,B,ZAR,ONZAR~~~~~A,V
H,~~~~~,ON,B,AUH,ONAUH~~~~~N,V
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,NEP,ONNEP~~~~~N,S
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
D,~~~~~,ON,D,SCA,ONSCA~~~~~A,U
H,~~~~~,ON,A,ZCR,ONZCR~~~~~A,V
L,~~~~~,ON,A,RDU,ONRDU~~~~~A,N
U,F~~~~,ON,A,RDU,ONRDUF~~~~A,N
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
M,~~~~~,ON,B,TWE,ONTWE~~~~~A,S
U,~~~~~,ON,A,UPD,ONUPD~~~~~A,N
H,~~~~~,ON,C,WHK,ONWHK~~~~~A,S
L,~~~~~,ON,A,STA,ONSTA~~~~~A,N
U,~~~~~,ON,B,RDU,ONRDU~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A,N
U,~~~~~,ON,A,MUA,ONMUA~~~~~A,N
U,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,CST,ONCST~~~~~A,N
U,~~~~~,ON,B,UPD,ONUPD~~~~~A,N
L,~~~~~,ON,A,BDO,ONBDO~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,VUD,ONVUD~~~~~N,N
U,~~~~~,ON,A,CLA,ONCLA~~~~~A,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,KRS,ONKRS~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,SHO,ONSHO~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,KRS,ONKRS~~~~~A,S
U,~~~~~,ON,A,WDV,ONWDV~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
U,~~~~~,ON,A,WDV,ONWDV~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,BBO,ONBBO~~~~~A,N
M,21000,QC,B,STJ,QCSTJ21000N,V
M,32000,QC,B,SBE,QCSBE32000A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,BMD,ONBMD~~~~~A,N
U,~~~~~,ON,A,EMR,ONEMR~~~~~N,V
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,KRS,ONKRS~~~~~A,S
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,EMR,ONEMR~~~~~N,V
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,A,WFD,ONWFD~~~~~A,N
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
U,~~~~~,ON,A,KRS,ONKRS~~~~~A,S
U,~~~~~,ON,A,MBG,ONMBG~~~~~A,N
U,~~~~~,ON,A,WFD,ONWFD~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,LYS,ONLYS~~~~~A,V
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
U,~~~~~,ON,A,MOK,ONMOK~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,A,SSM,ONSSM~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
U,~~~~~,ON,A,SND,ONSND~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
H,R~~~~,ON,B,TWE,ONTWER~~~~N,V
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
H,R~~~~,ON,C,MGL,ONMGLR~~~~N,V
U,~~~~~,ON,B,TNY,ONTNY~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,AMO,ONAMO~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
L,~~~~~,ON,A,CEY,ONCEY~~~~~N,N
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
R,~~~~~,ON,B,KRS,ONKRS~~~~~A,S
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,A,SHO,ONSHO~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
L,~~~~~,ON,A,CEY,ONCEY~~~~~N,N
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
D,~~~~~,ON,D,ERC,ONERC~~~~~A,U
L,~~~~~,ON,A,VUD,ONVUD~~~~~N,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
M,~~~~~,ON,B,TNY,ONTNY~~~~~A,S
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
U,~~~~~,ON,B,LRK,ONLRK~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,SSM,ONSSM~~~~~A,N
U,~~~~~,ON,A,SHO,ONSHO~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
L,~~~~~,ON,A,CEY,ONCEY~~~~~N,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,A,ALL,ONALL~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
U,~~~~~,ON,A,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
U,~~~~~,ON,A,WFD,ONWFD~~~~~A,N
L,~~~~~,ON,A,ALU,ONALU~~~~~A,U
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,OGO,ONOGO~~~~~A,N
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
L,~~~~~,ON,A,ALL,ONALL~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
U,~~~~~,ON,A,ALU,ONALU~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
H,~~~~~,ON,B,TWE,ONTWE~~~~~A,S
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A,V
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
U,~~~~~,ON,B,TNY,ONTNY~~~~~A,S
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,B,SHO,ONSHO~~~~~A,N
U,~~~~~,ON,A,AHG,ONAHG~~~~~A,N
L,~~~~~,ON,A,SSM,ONSSM~~~~~A,N
U,~~~~~,ON,B,GVI,ONGVI~~~~~A,S
U,S~~~~,ON,B,GVI,ONGVIS~~~~A,S
U,~~~~~,ON,A,MTD,ONMTD~~~~~A,S
S04,80000,QC,A,MEM,QCMEM80000N,N
M,32000,QC,C,SBE,QCSBE32000A,S
U,~~~~~,ON,A,ZAR,ONZAR~~~~~A,V
L,~~~~~,ON,A,NPE,ONNPE~~~~~A,N
U,~~~~~,ON,A,LDW,ONLDW~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,A,FRM,ONFRM~~~~~N,N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A,V
H,~~~~~,ON,B,SYB,ONSYB~~~~~A,N
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
L,~~~~~,ON,A,NPE,ONNPE~~~~~A,N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A,N
L,~~~~~,ON,A,NPE,ONNPE~~~~~A,N
U,~~~~~,ON,A,ZAR,ONZAR~~~~~A,V
U,~~~~~,ON,A,LDW,ONLDW~~~~~A,N
H,~~~~~,ON,C,ZAR,ONZAR~~~~~A,V
H,~~~~~,ON,B,MGL,ONMGL~~~~~N,V
H,~~~~~,ON,B,SYB,ONSYB~~~~~A,N
U,C~~~~,ON,A,WDG,ONWDGC~~~~N,N
B14,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
U,~~~~~,ON,B,ELC,ONELC~~~~~A,S
L,~~~~~,ON,A,OUL,ONOUL~~~~~A,N
L,~~~~~,ON,A,FRM,ONFRM~~~~~N,S
I,~~~~~,ON,A,GDN,ONGDN~~~~~A,N
S04,~~~~~,ON,A,ZOR,ONZOR~~~~~A,N
I,~~~~~,ON,A,BZW,ONBZW~~~~~A,S
U,~~~~~,ON,A,KGW,ONKGW~~~~~A,N
I,~~~~~,ON,A,BZW,ONBZW~~~~~A,S
I,~~~~~,ON,A,GDN,ONGDN~~~~~A,N
I,~~~~~,ON,A,LEH,ONLEH~~~~~A,S
