LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,TWE,ONTWE~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,ZAR,ONZAR~~~~~A,V
U,ON,A,FRM,ONFRM~~~~~N,N
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,B,GVI,ONGVI~~~~~A,S
L,ON,A,NGW,ONNGW~~~~~A,N
U,ON,B,TNY,ONTNY~~~~~A,S
U,ON,A,FRM,ONFRM~~~~~N,N
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,B,SHO,ONSHO~~~~~A,N
U,ON,A,AHG,ONAHG~~~~~A,N
L,ON,A,SSM,ONSSM~~~~~A,N
U,ON,B,GVI,ONGVI~~~~~A,S
U,ON,B,GVI,ONGVIS~~~~A,S
U,ON,A,MTD,ONMTD~~~~~A,S
S04,QC,A,MEM,QCMEM80000N,N
M,QC,C,SBE,QCSBE32000A,S
U,ON,A,ZAR,ONZAR~~~~~A,V
L,ON,A,NPE,ONNPE~~~~~A,N
U,ON,A,LDW,ONLDW~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,A,FRM,ONFRM~~~~~N,N
H,ON,C,ZAR,ONZAR~~~~~A,V
H,ON,B,SYB,ONSYB~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,NPE,ONNPE~~~~~A,N
L,ON,A,NGW,ONNGW~~~~~A,N
L,ON,A,NPE,ONNPE~~~~~A,N
U,ON,A,ZAR,ONZAR~~~~~A,V
U,ON,A,LDW,ONLDW~~~~~A,N
H,ON,C,ZAR,ONZAR~~~~~A,V
H,ON,B,MGL,ONMGL~~~~~N,V
H,ON,B,SYB,ONSYB~~~~~A,N
U,ON,A,WDG,ONWDGC~~~~N,N
B14,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,B,ELC,ONELC~~~~~A,S
L,ON,A,OUL,ONOUL~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,GDN,ONGDN~~~~~A,N
S04,ON,A,ZOR,ONZOR~~~~~A,N
I,ON,A,BZW,ONBZW~~~~~A,S
U,ON,A,KGW,ONKGW~~~~~A,N
I,ON,A,BZW,ONBZW~~~~~A,S
I,ON,A,GDN,ONGDN~~~~~A,N
I,ON,A,LEH,ONLEH~~~~~A,S
S04,ON,A,ZOR,ONZOR~~~~~A,N
I,ON,A,CSY,ONCSY~~~~~A,N
L,ON,A,WSY,ONWSY~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,LEH,ONLEH~~~~~A,S
L,ON,A,PPP,ONPPP~~~~~A,S
L,ON,A,WSY,ONWSY~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
H,ON,B,VSY,ONVSY~~~~~A,V
U,ON,A,HWD,ONHWD~~~~~N,V
I,ON,A,BZW,ONBZW~~~~~A,S
L,ON,A,LYS,ONLYS~~~~~A,V
U,ON,A,PCH,ONPCH~~~~~A,S
U,ON,A,BUF,ONBUF~~~~~A,S
U,ON,A,HWD,ONHWD~~~~~N,V
H,ON,B,VSY,ONVSY~~~~~A,V
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,LEH,ONLEH~~~~~A,S
S04,ON,A,ZOR,ONZOR~~~~~A,N
I,ON,A,ETO,ONETO~~~~~A,N
I,ON,A,EVU,ONEVU~~~~~A,N
U,ON,A,WDG,ONWDG~~~~~N,N
I,ON,A,BZW,ONBZW~~~~~A,S
L,ON,A,FRM,ONFRM~~~~~N,S
U,ON,A,HWD,ONHWD~~~~~N,V
L,ON,A,FRM,ONFRM~~~~~N,S
U,ON,A,WDG,ONWDG~~~~~N,N
I,ON,A,EVU,ONEVU~~~~~A,N
I,ON,A,ETO,ONETO~~~~~A,N
I,ON,A,LEH,ONLEH~~~~~A,S
I,ON,A,BZW,ONBZW~~~~~A,S
S04,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,LEH,ONLEH~~~~~A,S
L,ON,A,LYS,ONLYSSH~~~N,V
U,ON,B,BPN,ONBPN~~~~~N,N
U,ON,B,HKY,ONHKY~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,WIT,ONWIT~~~~~A,S
U,ON,C,VCT,ONVCT~~~~~A,S
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,BZW,ONBZW~~~~~A,S
U,ON,A,WDG,ONWDG~~~~~N,N
S04,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
U,ON,A,WDG,ONWDGX~~~~N,S
I,ON,A,GDN,ONGDN~~~~~A,N
L,ON,A,WSY,ONWSY~~~~~A,N
U,ON,A,CBL,ONCBL~~~~~A,N
S04,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,WSY,ONWSY~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,GDN,ONGDN~~~~~A,N
I,ON,A,BZW,ONBZW~~~~~A,S
L,ON,A,CNE,ONCNE~~~~~A,N
L,ON,A,EGH,ONEGH~~~~~A,S
S04,ON,A,ZOR,ONZOR~~~~~A,N
S04,ON,A,ZOR,ONZOR~~~~~A,N
I,ON,A,BZW,ONBZW~~~~~A,S
I,ON,A,GDN,ONGDN~~~~~A,N
L,ON,A,WSY,ONWSY~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
I,ON,A,THW,ONTHW~~~~~A,N
U,ON,B,FRD,ONFRD~~~~~A,N
U,ON,B,WUS,ONWUS~~~~~A,N
L,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,ZCR,ONZCR~~~~~A,N
H,ON,B,SGE,ONSGE~~~~~A,S
M,ON,C,ETP,ONETP~~~~~A,N
U,ON,B,SGE,ONSGE~~~~~A,S
H,ON,B,BPN,ONBPN~~~~~N,V
U,ON,A,CGH,ONCGH~~~~~A,S
H,ON,B,PFD,ONPFD~~~~~A,N
M14,ON,A,ZMH,ONZMH~~~~~A,N
U,ON,B,FOX,ONFOX~~~~~A,N
U,ON,B,SGT,ONSGT~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,TIG,ONTIG~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,C,HKY,ONHKY~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
U,ON,B,PFD,ONPFD~~~~~A,N
L,ON,A,BAY,ONBAY~~~~~A,N
S04,ON,A,ZMK,ONZMK~~~~~A,N
H,ON,D,TIG,ONTIG~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,S
M,ON,C,VCT,ONVCT~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,B,KMB,ONKMB~~~~~A,S
U,ON,C,BRR,ONBRR~~~~~A,N
H,ON,D,TIG,ONTIG~~~~~A,S
M,ON,D,VSY,ONVSY~~~~~A,S
U,ON,B,WVL,ONWVL~~~~~A,S
U,ON,B,ALT,ONALT~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,C,MDT,ONMDT~~~~~A,N
H,ON,D,TIG,ONTIG~~~~~A,S
U,ON,B,LVR,ONLVR~~~~~A,S
U,ON,B,FRM,ONFRM~~~~~N,S
U,ON,B,ALT,ONALT~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
L,ON,A,ATY,ONATY~~~~~A,S
M,ON,C,OBE,ONOBE~~~~~A,S
L,ON,B,ATY,ONATY~~~~~A,S
H,ON,C,ZAR,ONZAR~~~~~A,U
M14,ON,A,ZMA,ONZMA~~~~~A,N
U,ON,A,FRM,ONFRM~~~~~N,S
U,ON,B,LVR,ONLVR~~~~~A,S
L,ON,A,WUS,ONWUS~~~~~A,N
R,ON,C,VCT,ONVCT~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
M,ON,B,VSY,ONVSY~~~~~A,S
M,ON,C,TIG,ONTIG~~~~~A,S
F13,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,C,BOO,ONBOO~~~~~A,N
M,ON,C,VCT,ONVCT~~~~~A,S
U,ON,B,HKY,ONHKY~~~~~A,S
L,ON,A,TUH,ONTUH~~~~~A,N
L,ON,A,ALU,ONALU~~~~~A,N
L,ON,A,BPN,ONBPN~~~~~N,S
U,ON,B,KMB,ONKMB~~~~~A,S
M,ON,B,VSY,ONVSY~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
H,ON,D,TIG,ONTIG~~~~~A,S
U,ON,B,BRR,ONBRR~~~~~A,N
U,ON,B,LVR,ONLVR~~~~~A,S
H,ON,C,OBE,ONOBE~~~~~A,V
M,ON,B,VSY,ONVSY~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
M,ON,C,BDH,ONBDHS~~~~A,S
U,ON,B,GUR,ONGUR~~~~~A,S
M,ON,C,OBE,ONOBE~~~~~A,S
U,ON,B,DUL,ONDUL~~~~~A,N
H,ON,D,TIG,ONTIG~~~~~A,S
M,ON,B,HKY,ONHKY~~~~~A,S
U,ON,B,KMB,ONKMB~~~~~A,S
H,ON,C,LTH,ONLTH~~~~~A,N
L,ON,A,ALU,ONALU~~~~~A,S
L,ON,A,BKN,ONBKN~~~~~A,S
M,ON,D,TIG,ONTIG~~~~~A,S
U,ON,C,VSY,ONVSY~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,ALT,ONALT~~~~~A,S
U,ON,C,BDH,ONBDH~~~~~A,S
U,ON,B,SGT,ONSGT~~~~~A,N
U,ON,B,LVR,ONLVR~~~~~A,S
U,ON,B,ATY,ONATY~~~~~A,S
L,ON,A,MSG,ONMSG~~~~~A,N
U,ON,B,BRR,ONBRR~~~~~A,N
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,ALT,ONALT~~~~~A,S
H,ON,D,OPY,ONOPY~~~~~A,V
U,ON,B,HKY,ONHKY~~~~~A,S
S04,ON,A,SWP,ONSWP~~~~~A,N
L,ON,A,LIY,ONLIY~~~~~A,V
L,ON,A,ZMR,ONZMR~~~~~A,N
U,ON,B,WIT,ONWIT~~~~~A,S
U,ON,B,BRR,ONBRR~~~~~A,N
U,ON,B,LVR,ONLVR~~~~~A,S
L,ON,A,MSG,ONMSG~~~~~A,N
M,ON,C,OBE,ONOBE~~~~~A,S
H,ON,D,TIG,ONTIG~~~~~A,S
M,ON,B,HKY,ONHKY~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
L,ON,A,CLY,ONCLY~~~~~A,N
U,ON,B,EDS,ONEDS~~~~~A,N
L,ON,A,MSG,ONMSG~~~~~A,N
H,ON,C,TIG,ONTIG~~~~~A,S
U,ON,B,SMF,ONSMF~~~~~A,N
M,ON,C,SMG,ONSMG~~~~~A,S
L,ON,A,HDI,ONHDI~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
M,ON,C,HRR,ONHRR~~~~~A,S
U,ON,B,WIT,ONWIT~~~~~A,S
U,ON,B,DUD,ONDUD~~~~~A,S
H,ON,D,TIG,ONTIG~~~~~A,N
U,ON,B,DUL,ONDUL~~~~~A,N
L,ON,B,SMF,ONSMF~~~~~A,N
H,ON,C,TIG,ONTIG~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,BOO,ONBOO~~~~~A,N
H,ON,D,OPY,ONOPY~~~~~A,V
M,ON,B,HKY,ONHKY~~~~~A,S
S04,ON,A,ZOR,ONZOR~~~~~A,N
M,ON,C,VCT,ONVCT~~~~~A,S
H,ON,C,DUD,ONDUD~~~~~A,S
U,ON,B,KMB,ONKMB~~~~~A,S
M,ON,B,HKY,ONHKY~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
L,ON,A,TLD,ONTLD~~~~~A,N
S04,ON,A,ZMK,ONZMK~~~~~A,N
L,ON,A,MSG,ONMSG~~~~~A,N
U,ON,B,PLL,ONPLL~~~~~A,S
U,ON,B,SMC,ONSMC~~~~~A,N
U,ON,B,EDV,ONEDV~~~~~A,S
L,ON,A,BRR,ONBRR~~~~~A,N
L,ON,A,CLY,ONCLY~~~~~A,N
U,ON,B,EDS,ONEDS~~~~~A,N
M,ON,C,HKY,ONHKY~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,FOX,ONFOX~~~~~A,N
U,ON,B,EDS,ONEDS~~~~~A,N
H,ON,D,WTO,ONWTO~~~~~A,S
U,ON,B,LTW,ONLTW~~~~~A,S
L,ON,B,PLL,ONPLL~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
U,ON,B,CLY,ONCLY~~~~~A,N
U,ON,B,BRR,ONBRR~~~~~A,N
U,ON,B,EDS,ONEDS~~~~~A,N
U,ON,B,CLY,ONCLY~~~~~A,N
L,ON,A,ALU,ONALU~~~~~A,N
H,ON,D,WTO,ONWTO~~~~~A,S
U,ON,B,LTW,ONLTW~~~~~A,S
H,ON,D,PYO,ONPYO~~~~~A,S
U,ON,D,TIG,ONTIG~~~~~A,S
M,ON,C,BDH,ONBDH~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
U,ON,B,HYW,ONHYW~~~~~A,N
U,ON,C,SMG,ONSMG~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
H,ON,C,DMM,ONDMM~~~~~A,V
H,ON,B,OBE,ONOBE~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,ZAR,ONZAR~~~~~A,V
U,ON,A,FRM,ONFRM~~~~~N,S
H,ON,B,EDO,ONEDO~~~~~A,S
H,ON,C,DLO,ONDLO~~~~~A,U
H,ON,B,DMM,ONDMM~~~~~A,V
H,ON,C,ZAR,ONZAR~~~~~A,V
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,BDH,ONBDH~~~~~A,S
U,ON,A,TIG,ONTIG~~~~~A,N
H,ON,B,DMM,ONDMM~~~~~A,V
L,ON,A,FRM,ONFRM~~~~~N,S
H,ON,C,OBE,ONOBE~~~~~A,S
M,ON,B,WDG,ONWDG~~~~~N,N
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,DMM,ONDMM~~~~~A,V
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,BDH,ONBDH~~~~~A,S
L,ON,A,FRM,ONFRM~~~~~N,S
U,ON,A,WDG,ONWDG~~~~~N,N
H,ON,B,DMM,ONDMM~~~~~A,V
S04,ON,A,ZMK,ONZMK~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,V
U,ON,B,WDG,ONWDG~~~~~N,N
L,ON,A,KEK,ONKEK~~~~~A,N
M,ON,B,OBE,ONOBE~~~~~A,S
H,ON,C,DOO,ONDOO~~~~~A,V
H,ON,B,DMM,ONDMM~~~~~A,V
H,ON,C,BMR,ONBMR~~~~~A,V
U,ON,B,FRM,ONFRM~~~~~N,S
U,ON,B,TUH,ONTUH~~~~~A,S
H,ON,C,ZAR,ONZAR~~~~~A,V
H,ON,B,DMM,ONDMM~~~~~A,V
L,ON,A,ZOR,ONZOR~~~~~A,N
M,ON,B,RKF,ONRKF~~~~~A,V
H,ON,C,DMM,ONDMM~~~~~A,V
M,ON,B,FRM,ONFRM~~~~~N,S
U,ON,A,HEY,ONHEY~~~~~A,S
H,ON,B,DMM,ONDMM~~~~~A,V
H,ON,C,DMM,ONDMM~~~~~A,V
H,ON,B,DOO,ONDOO~~~~~A,V
U,ON,B,FRM,ONFRM~~~~~N,S
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,OBE,ONOBE~~~~~A,S
U,ON,A,HEY,ONHEY~~~~~A,V
L,ON,A,SMC,ONSMC~~~~~A,N
S04,ON,A,ZMK,ONZMK~~~~~A,N
M,ON,C,OBE,ONOBE~~~~~A,S
U,ON,B,SMF,ONSMF~~~~~A,N
M,ON,B,VSY,ONVSY~~~~~A,S
L,ON,A,LVR,ONLVR~~~~~A,N
H,ON,B,OBE,ONOBE~~~~~A,S
U,ON,B,MUY,ONMUY~~~~~A,N
M,ON,B,FRM,ONFRM~~~~~N,S
L,ON,A,SIY,ONSIY~~~~~A,N
H,ON,C,DMM,ONDMM~~~~~A,V
M,ON,B,OBE,ONOBE~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
M,ON,C,OBE,ONOBE~~~~~A,S
U,ON,B,EMY,ONEMY~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,SMC,ONSMC~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
M,ON,B,OBE,ONOBE~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,N
M,ON,B,DUL,ONDUL~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
R,ON,D,CMH,ONCMH~~~~~A,S
H,ON,B,BDH,ONBDH~~~~~A,S
M,ON,B,TIG,ONTIG~~~~~A,N
U,ON,B,EOK,ONEOK~~~~~A,N
L,ON,A,SIY,ONSIY~~~~~A,N
L,ON,A,FRM,ONFRM~~~~~N,S
U,ON,A,SMV,ONSMV~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,SIY,ONSIY~~~~~A,N
H,ON,C,OBE,ONOBE~~~~~A,S
U,ON,A,SMV,ONSMV~~~~~A,S
U,ON,A,FRM,ONFRM~~~~~N,S
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,FXB,ONFXB~~~~~A,N
U,ON,B,EOK,ONEOK~~~~~A,N
H,ON,C,BDH,ONBDH~~~~~A,S
M,ON,B,BDH,ONBDH~~~~~A,S
H,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,OBE,ONOBE~~~~~A,S
H,ON,C,DUL,ONDUL~~~~~A,N
U,ON,A,EOK,ONEOK~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,C,OBE,ONOBE~~~~~A,S
H,ON,B,WOO,ONWOO~~~~~A,N
L,ON,A,SIY,ONSIY~~~~~A,N
U,ON,A,TIG,ONTIG~~~~~A,N
U,ON,B,CLB,ONCLB~~~~~A,S
H,ON,D,PYO,ONPYO~~~~~A,S
U,ON,A,SMV,ONSMV~~~~~A,S
M,ON,C,OBE,ONOBE~~~~~A,S
L,ON,A,SMC,ONSMC~~~~~A,N
M,ON,B,WPO,ONWPO~~~~~A,U
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,B,SMF,ONSMF~~~~~A,N
M,ON,B,DUL,ONDUL~~~~~A,N
U,ON,A,BGH,ONBGH~~~~~A,N
M06,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,C,TUH,ONTUH~~~~~A,S
M,ON,B,EMY,ONEMY~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,S
U,ON,B,PCY,ONPCY~~~~~A,N
L,ON,A,ALU,ONALU~~~~~A,N
H,ON,C,BDH,ONBDH~~~~~A,S
H,ON,D,PYO,ONPYO~~~~~A,S
M,ON,B,BGH,ONBGH~~~~~A,N
H,ON,C,BDH,ONBDH~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,C,NHM,ONNHM~~~~~A,U
U,ON,B,CLB,ONCLB~~~~~A,S
H,ON,B,DUL,ONDUL~~~~~A,S
H,ON,C,BGH,ONBGH~~~~~A,N
M,ON,C,DUL,ONDUL~~~~~A,S
M,ON,C,PYO,ONPYO~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,N
H,ON,B,BDH,ONBDH~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
H,ON,B,CLB,ONCLB~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
M,ON,B,OBE,ONOBE~~~~~A,S
M,ON,C,KIG,ONKIG~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
M,ON,B,BDH,ONBDH~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,LYS,ONLYS~~~~~A,S
H,ON,C,OBE,ONOBE~~~~~A,S
H,ON,C,PYO,ONPYO~~~~~A,S
M,ON,B,OBE,ONOBE~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
L,ON,A,JDD,ONJDD~~~~~A,S
U,ON,B,TUH,ONTUH~~~~~A,N
U,ON,B,PEL,ONPEL~~~~~A,N
H,ON,C,PYO,ONPYO~~~~~A,S
H,ON,D,PYO,ONPYO~~~~~A,S
M,ON,B,PYO,ONPYO~~~~~A,N
H,ON,C,OBE,ONOBE~~~~~A,S
S04,ON,A,ZOR,ONZOR~~~~~A,N
M,ON,B,BDH,ONBDH~~~~~A,S
M,ON,C,SMG,ONSMG~~~~~A,S
H,ON,D,SMF,ONSMF~~~~~A,S
S04,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,A,SMF,ONSMF~~~~~A,N
U,ON,B,EDV,ONEDV~~~~~A,S
M,ON,C,PYO,ONPYO~~~~~A,S
U,ON,A,BRR,ONBRR~~~~~A,U
H,ON,B,BDH,ONBDH~~~~~A,S
H,ON,C,BDH,ONBDH~~~~~A,S
H,ON,C,DUL,ONDUL~~~~~A,N
H,ON,B,DUL,ONDUL~~~~~A,N
H,ON,C,PYO,ONPYO~~~~~A,S
H,ON,B,BDH,ONBDH~~~~~A,S
U,ON,A,TUH,ONTUH~~~~~A,S
M,ON,B,BGH,ONBGH~~~~~A,N
M,ON,B,SMG,ONSMG~~~~~A,S
U,ON,A,DUL,ONDUL~~~~~A,N
H,ON,D,PYO,ONPYO~~~~~A,S
H,ON,C,BDH,ONBDH~~~~~A,S
F13,ON,A,ZFN,ONZFN~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
L,ON,A,TUH,ONTUH~~~~~A,S
H,ON,C,BDH,ONBDH~~~~~A,S
H,ON,C,DUL,ONDUL~~~~~A,S
M,ON,B,BGH,ONBGH~~~~~A,N
M,ON,B,PCY,ONPCY~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,A,TIG,ONTIG~~~~~A,U
L,ON,A,SMC,ONSMC~~~~~A,N
H,ON,C,BDH,ONBDH~~~~~A,S
H,ON,C,DUL,ONDUL~~~~~A,S
U,ON,A,TRT,ONTRT~~~~~A,N
M,ON,B,SMG,ONSMG~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,A,TUH,ONTUH~~~~~A,S
M,ON,C,PYO,ONPYO~~~~~A,S
H,ON,C,BDH,ONBDH~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
U,ON,A,SMF,ONSMF~~~~~A,N
U,ON,A,TRT,ONTRT~~~~~A,N
U,ON,B,CLB,ONCLB~~~~~A,S
M,ON,B,DUL,ONDUL~~~~~A,N
M,ON,C,DUL,ONDUL~~~~~A,S
H,ON,D,DUL,ONDUL~~~~~A,S
H,ON,D,OBE,ONOBE~~~~~A,S
H,ON,C,PYO,ONPYO~~~~~A,S
H,ON,B,BDH,ONBDH~~~~~A,S
M,ON,C,OBE,ONOBE~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,U
M,ON,B,SMG,ONSMG~~~~~A,N
U,ON,C,BDH,ONBDH~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
U,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,SMC,ONSMC~~~~~A,N
H,ON,D,PYO,ONPYO~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,N
H,ON,B,BDH,ONBDH~~~~~A,S
H,ON,C,DUL,ONDUL~~~~~A,S
U,ON,B,PCY,ONPCY~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,A,GUR,ONGUR~~~~~A,S
L,ON,A,TUH,ONTUH~~~~~A,S
L,ON,A,GNY,ONGNY~~~~~A,N
H,ON,D,PYO,ONPYO~~~~~A,S
S01,ON,A,ZMK,ONZMK~~~~~A,N
U,ON,B,BGH,ONBGH~~~~~A,N
U,ON,B,MOG,ONMOG~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,N
U,ON,B,NWC,ONNWC~~~~~A,N
U,ON,B,SMF,ONSMF~~~~~A,N
H,ON,B,DUL,ONDUL~~~~~A,N
H,ON,B,BDH,ONBDH~~~~~A,S
U,ON,A,TUH,ONTUH~~~~~A,S
U,ON,A,SMG,ONSMG~~~~~A,S
U,ON,A,TRT,ONTRT~~~~~A,N
L,ON,A,ALU,ONALU~~~~~A,U
M,ON,B,BDH,ONBDH~~~~~A,S
M,ON,B,DGT,ONDGT~~~~~A,S
L,ON,A,ALU,ONALU~~~~~A,U
U,ON,B,BGH,ONBGH~~~~~A,N
U,ON,A,GUR,ONGUR~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,B,NWC,ONNWC~~~~~A,N
U,ON,B,BGH,ONBGH~~~~~A,N
L,ON,A,ALU,ONALU~~~~~A,U
H,ON,B,BDH,ONBDH~~~~~A,S
M,ON,B,DGT,ONDGT~~~~~A,S
L,ON,A,LYS,ONLYS~~~~~A,S
U,ON,B,BGH,ONBGH~~~~~A,N
U,ON,A,GNY,ONGNY~~~~~A,U
M,ON,B,OBE,ONOBE~~~~~A,S
M,ON,C,OBE,ONOBE~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
M,ON,B,DMM,ONDMM~~~~~A,S
L,ON,A,FXB,ONFXB~~~~~A,N
L,ON,A,LYS,ONLYS~~~~~A,S
M,ON,B,PYO,ONPYO~~~~~A,N
H,ON,B,BDH,ONBDH~~~~~A,S
H,ON,C,OBE,ONOBE~~~~~A,S
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,FXB,ONFXB~~~~~A,N
U,ON,B,SMG,ONSMG~~~~~A,S
H,ON,C,DUL,ONDUL~~~~~A,S
L,ON,A,SMC,ONSMC~~~~~A,N
H,ON,B,OBE,ONOBE~~~~~A,U
L,ON,A,MCW,ONMCW~~~~~A,N
F13,ON,A,FEN,ONFEN~~~~~A,U
U,ON,A,FRM,ONFRM~~~~~N,S
H,ON,B,OBE,ONOBE~~~~~A,S
L,ON,A,MCW,ONMCW~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,NPE,ONNPE~~~~~A,N
U,ON,A,LDW,ONLDW~~~~~A,N
U,ON,A,FRM,ONFRM~~~~~N,S
H,ON,B,OBE,ONOBE~~~~~A,S
H,ON,B,BDH,ONBDH~~~~~A,S
L,ON,A,LSY,ONLSY~~~~~A,U
L,ON,A,SIY,ONSIY~~~~~A,N
H,ON,B,OBE,ONOBE~~~~~A,S
U,ON,A,FRM,ONFRM~~~~~N,S
L,ON,A,ZOR,ONZOR~~~~~A,N
L,ON,A,NPE,ONNPE~~~~~A,N
U,ON,B,FRM,ONFRM~~~~~N,S
U,ON,A,LDW,ONLDW~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
U,ON,A,FRM,ONFRM~~~~~N,S
U,ON,B,AUG,ONAUG~~~~~A,S
L,ON,A,EOK,ONEOK~~~~~A,N
L,ON,A,ZOR,ONZOR~~~~~A,N
M,ON,B,DGT,ONDGT~~~~~A,S
L,ON,A,GOW,ONGOW~~~~~A,N
L,ON,A,NPE,ONNPE~~~~~A,N
U,ON,A,FRM,ONFRM~~~~~N,S
