LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
R,220~~,NB,E,MGE,NBMGE220~~A,V
R,217~~,NB,E,HMV,NBHMV217~~N,S
R,~~8~~,NB,C,HMV,NBHMV~~8~~A,S
H,220~~,NB,D,MGE,NBMGE220~~A,V
H,217~~,NB,D,HMV,NBHMV217~~N,S
D,~~8~~,NB,C,HMV,NBHMV~~8~~A,S
D,220~~,NB,E,MGE,NBMGE220~~A,V
D,386~~,NB,E,MGE,NBMGE386~~A,V
H,220~~,NB,D,MGE,NBMGE220~~A,V
H,386~~,NB,D,MGE,NBMGE386~~A,V
H,23000,QC,D,CHP,QCCHP23000N,V
H,32000,QC,D,QSB,QCQSB32000N,V
H,220~~,NB,E,MGE,NBMGE220~~A,V
H,125~~,NB,B,HMV,NBHMV125~~N,S
M,217~~,NB,B,TBU,NBTBU217~~A,S
M,~~8~~,NB,B,TBU,NBTBU~~8~~A,S
H,32000,QC,B,HMV,QCHMV32000N,S
U,217~~,NB,B,MET,NBMET217~~A,N
H,32000,QC,B,QSB,QCQSB32000N,V
T,280~~,NB,B,GFL,NBGFL280~~N,S
L,125~~,NB,A,GFL,NBGFL125~~N,S
M,220~~,NB,C,MGE,NBMGE220~~A,V
M,32000,QC,C,HMV,QCHMV32000N,S
M,217~~,NB,C,TBU,NBTBU217~~A,S
M,32000,QC,C,HMV,QCHMV32000N,S
M,33000,QC,C,SAS,QCSAS33000N,V
I,33000,QC,B,MOM,QCMOM33000A,V
M,21000,QC,B,SIB,QCSIB21000N,V
B13,80000,QC,A,TNM,QCTNM80000N,N
S,40000,QC,D,ARR,QCARR40000N,N
M,21000,QC,B,SDR,QCSDR21000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
M,33000,QC,C,AGO,QCAGO33000N,V
M,33000,QC,B,GRU,QCGRU33000N,V
I,33000,QC,A,PHU,QCPHU33000A,V
M,23000,QC,B,CHP,QCCHP23000N,V
M,23000,QC,C,CHP,QCCHP23000N,V
I,33000,QC,B,PHU,QCPHU33000A,V
I,33000,QC,B,PHU,QCPHU33000A,V
M,23000,QC,C,CHP,QCCHP23000N,V
R,10000,QC,B,CLD,QCCLD10000N,V
R,21000,QC,B,SIB,QCSIB21000N,V
R,21000,QC,C,SIB,QCSIB21000N,V
L,23000,QC,A,MWO,QCMWO23000A,V
M,33000,QC,B,LED,QCLED33000N,V
L,31000,QC,A,STE,QCSTE31000A,S
U,33000,QC,A,GRU,QCGRU33000N,V
L,33000,QC,A,LFO,QCLFO33000N,V
L,31000,QC,A,STE,QCSTE31000A,S
U,33000,QC,A,BMP,QCBMP33000A,V
I,31000,QC,B,STE,QCSTE31000A,S
U,33000,QC,A,BMP,QCBMP33000A,V
I,33000,QC,B,WOI,QCWOI33000A,S
I,31000,QC,B,STE,QCSTE31000A,S
M,33000,QC,B,RTA,QCRTA33000A,S
L,33000,QC,A,MGO,QCMGO33000A,V
I,31000,QC,B,COL,QCCOL31000A,S
M,32000,QC,B,OFD,QCOFD32000A,S
M,32000,QC,C,BKT,QCBKT32000N,V
S,20000,QC,D,ARR,QCARR20000N,N
M,33000,QC,B,AGO,QCAGO33000N,V
U,33000,QC,A,GRU,QCGRU33000N,V
M,33000,QC,B,AGO,QCAGO33000N,V
U,33000,QC,A,GRU,QCGRU33000N,V
L,20000,QC,A,MBY,QCMBY20000A,N
R,21000,QC,B,DBY,QCDBY21000N,S
L,33000,QC,A,LFO,QCLFO33000N,V
U,33000,QC,A,GRU,QCGRU33000N,V
M,33000,QC,C,LED,QCLED33000N,V
L,31000,QC,A,STE,QCSTE31000A,S
M,20000,QC,B,ASC,QCASC20000A,S
L,33000,QC,A,MGO,QCMGO33000A,V
R,33000,QC,C,GEB,QCGEB33000A,S
I,31000,QC,B,CIS,QCCIS31000A,S
M,33000,QC,B,GEB,QCGEB33000A,S
L,33000,QC,A,DFF,QCDFF33000A,S
D,40000,QC,A,CCO,QCCCO40000A,N
I,30000,QC,B,SHD,QCSHD30000A,N
M,33000,QC,C,GEB,QCGEB33000A,S
S,30000,QC,D,ARR,QCARR30000N,N
L,33000,QC,A,MGO,QCMGO33000A,V
D,40000,QC,A,CCO,QCCCO40000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
M,20000,QC,B,ASC,QCASC20000A,S
L,33000,QC,A,MGO,QCMGO33000A,V
L,30000,QC,A,LAM,QCLAM30000A,S
U,22000,QC,B,PLC,QCPLC22000A,S
M,33000,QC,B,WEE,QCWEE33000A,S
M,20000,QC,B,ASC,QCASC20000A,S
I,30000,QC,B,SHD,QCSHD30000A,N
D,40000,QC,A,CCO,QCCCO40000A,N
U,33000,QC,A,BMP,QCBMP33000A,V
I,31000,QC,B,STE,QCSTE31000A,S
L,30000,QC,A,LAM,QCLAM30000A,S
U,22000,QC,B,PLC,QCPLC22000A,S
M,32000,QC,D,BEK,QCBEK32000N,V
M,33000,QC,D,LED,QCLED33000N,V
L,33000,QC,A,MGO,QCMGO33000A,V
M,20000,QC,B,ASC,QCASC20000A,S
U,33000,QC,A,BMP,QCBMP33000A,V
U,22000,QC,A,RCI,QCRCI22000A,V
L,30000,QC,A,SUF,QCSUF30000A,N
U,30000,QC,B,SHD,QCSHD30000A,N
M,33000,QC,C,BLF,QCBLF33000A,S
U,33000,QC,A,BMP,QCBMP33000A,V
I,32000,QC,C,BEK,QCBEK32000N,V
U,33000,QC,A,BMP,QCBMP33000A,V
U,33000,QC,A,BMP,QCBMP33000A,V
U,22000,QC,A,RCI,QCRCI22000A,V
I,32000,QC,B,OFD,QCOFD32000A,S
M,32000,QC,C,BKT,QCBKT32000N,V
I,32000,QC,C,BEK,QCBEK32000N,V
U,33000,QC,A,BMP,QCBMP33000A,V
L,33000,QC,A,MGO,QCMGO33000A,V
M,20000,QC,B,ASC,QCASC20000A,S
I,32000,QC,C,BEK,QCBEK32000N,V
S,20000,QC,D,ARR,QCARR20000N,N
I,30000,QC,B,SHD,QCSHD30000A,N
D,40000,QC,A,CCO,QCCCO40000A,N
S,20000,QC,D,ARR,QCARR20000N,N
M,22000,QC,B,RCI,QCRCI22000A,V
I,30000,QC,B,SUF,QCSUF30000A,N
I,30000,QC,B,SHD,QCSHD30000A,N
S,20000,QC,D,ARR,QCARR20000N,N
M,33000,QC,C,BLF,QCBLF33000A,S
M,33000,QC,C,BLF,QCBLF33000A,S
M,20000,QC,B,ASC,QCASC20000A,S
M,32000,QC,D,BEK,QCBEK32000N,V
L,20000,QC,A,MBY,QCMBY20000A,N
M,33000,QC,C,BLF,QCBLF33000A,S
M,21000,QC,B,KWT,QCKWT21000A,S
L,33000,QC,A,MGO,QCMGO33000A,V
U,30000,QC,A,SBO,QCSBO30000A,S
I,30000,QC,B,SHD,QCSHD30000A,N
D,40000,QC,A,CCO,QCCCO40000A,N
U,33000,QC,B,GEB,QCGEB33000A,S
L,33000,QC,A,DFF,QCDFF33000A,S
R,33000,QC,C,GEB,QCGEB33000A,S
I,31000,QC,B,CIS,QCCIS31000A,S
U,30000,QC,A,SBO,QCSBO30000A,S
L,33000,QC,A,MGO,QCMGO33000A,V
U,33000,QC,B,GEB,QCGEB33000A,S
L,33000,QC,A,DFF,QCDFF33000A,S
M,32000,QC,C,BKT,QCBKT32000N,V
S,20000,QC,D,ARR,QCARR20000N,N
M,31000,QC,C,CAN,QCCAN31000A,S
U,31000,QC,B,MSS,QCMSS31000N,N
U,41000,QC,A,CAL,QCCAL41000A,S
L,30000,QC,A,BON,QCBON30000A,N
S04,90000,QC,A,MEH,QCMEH90000N,N
R,220~~,NB,D,NIR,NBNIR220~~N,V
R,220~~,NB,D,TGF,NBTGF220~~A,V
R,220~~,NB,D,CAT,NBCAT220~~A,S
M,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
M,220~~,NB,C,CAT,NBCAT220~~A,S
R,220~~,NB,B,TBU,NBTBU220~~N,S
M,220~~,NB,B,CAT,NBCAT220~~A,S
R,220~~,NB,B,VIO,NBVIO220~~A,S
M,~~8~~,NB,B,CAT,NBCAT~~8~~N,S
U,280~~,NB,B,MUI,NBMUI280~~A,S
U,~~8~~,NB,B,GGW,NBGGW~~8~~N,S
U,~~8~~,NB,B,MUI,NBMUI~~8~~A,S
U,280~~,NB,B,GGW,NBGGW280~~A,S
H,220~~,NB,D,CAT,NBCAT220~~A,S
H,220~~,NB,D,CBU,NBCBU220~~A,S
H,220~~,NB,D,TBU,NBTBU220~~N,S
H,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
H,220~~,NB,D,MGE,NBMGE220~~A,V
H,386~~,NB,D,MGE,NBMGE386~~A,V
M,~71~~,NB,B,VIO,NBVIO~71~~N,S
M,217~~,NB,B,CAT,NBCAT217~~A,S
U,~~8~~,NB,B,TBU,NBTBU~~8~~A,S
U,~~8~~,NB,B,VIO,NBVIO~~8~~A,S
U,~~8~~,NB,B,CAT,NBCAT~~8~~N,S
S,220~~,NB,E,CAT,NBCAT220~~A,S
S,220~~,NB,E,TBU,NBTBU220~~N,S
S,220~~,NB,C,CAT,NBCAT220~~A,S
H,220~~,NB,E,CAT,NBCAT220~~A,S
H,220~~,NB,E,CBU,NBCBU220~~A,S
S,220~~,NB,E,TBU,NBTBU220~~N,S
H,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
H,220~~,NB,C,CAT,NBCAT220~~A,S
H,220~~,NB,D,CAT,NBCAT220~~A,S
H,220~~,NB,D,CBU,NBCBU220~~A,S
H,220~~,NB,D,VIO,NBVIO220~~A,S
H,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
D,220~~,NB,E,TBU,NBTBU220~~N,S
D,220~~,NB,E,CBU,NBCBU220~~A,S
S,220~~,NB,E,TBU,NBTBU220~~N,S
S,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
S,220~~,NB,E,CAT,NBCAT220~~A,S
S,220~~,NB,E,TBU,NBTBU220~~N,S
S,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
M,217~~,NB,B,CBU,NBCBU217~~N,S
M,~~8~~,NB,B,CBU,NBCBU~~8~~N,S
T,280~~,NB,B,GFL,NBGFL280~~N,S
M,217~~,NB,B,TBU,NBTBU217~~A,S
T,217~~,NB,B,MET,NBMET217~~A,N
T,125~~,NB,B,GFL,NBGFL125~~N,S
U,125~~,NB,A,CBU,NBCBU125~~N,S
U,125~~,NB,A,BOB,NBBOB125~~N,V
U,~~8~~,NB,B,CBU,NBCBU~~8~~N,S
U,~~8~~,NB,B,BOB,NBBOB~~8~~N,V
H,220~~,NB,C,CBU,NBCBU220~~A,S
H,220~~,NB,C,BOB,NBBOB220~~N,V
M,~~8~~,NB,B,CBU,NBCBU~~8~~N,S
M,~~8~~,NB,B,BOB,NBBOB~~8~~N,V
S,220~~,NB,E,MGE,NBMGE220~~A,V
M,220~~,NB,C,TBU,NBTBU220~~N,S
U,~~8~~,NB,B,BDN,NBBDN~~8~~A,S
L,125~~,NB,A,TCD,NBTCD125~~A,N
L,280~~,NB,A,RCB,NBRCB280~~A,N
R,220~~,NB,E,TGF,NBTGF220~~A,V
R,~~8~~,NB,C,BOB,NBBOB~~8~~N,V
R,220~~,NB,E,TGC,NBTGC220~~N,V
R,220~~,NB,C,TGF,NBTGF220~~A,V
U,125~~,NB,A,TCD,NBTCD125~~A,N
U,~~8~~,NB,B,BDN,NBBDN~~8~~A,S
M,~~8~~,NB,B,NIR,NBNIR~~8~~N,V
M,220~~,NB,B,NIR,NBNIR220~~N,V
M,~~8~~,NB,B,TGC,NBTGC~~8~~N,V
M,220~~,NB,B,TGC,NBTGC220~~N,V
M,~~8~~,NB,B,VIO,NBVIO~~8~~A,S
U,125~~,NB,B,VIO,NBVIO125~~N,S
M,~~8~~,NB,B,CTR,NBCTR~~8~~N,V
M,~~8~~,NB,B,TGC,NBTGC~~8~~N,V
M,220~~,NB,C,NIR,NBNIR220~~N,V
M,125~~,NB,B,POP,NBPOP125~~N,V
M,217~~,NB,B,POP,NBPOP217~~N,V
H,217~~,NB,C,TGF,NBTGF217~~N,V
M,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
M,~~8~~,NB,B,TGC,NBTGC~~8~~N,V
M,217~~,NB,B,LGK,NBLGK217~~A,V
M,217~~,NB,B,TGC,NBTGC217~~A,V
M,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
H,217~~,NB,C,TGF,NBTGF217~~N,V
H,125~~,NB,B,TGF,NBTGF125~~N,V
H,220~~,NB,C,NIR,NBNIR220~~N,V
H,217~~,NB,C,JQV,NBJQV217~~N,V
S,220~~,NB,E,TBU,NBTBU220~~N,S
S,220~~,NB,E,JQV,NBJQV220~~N,V
S,220~~,NB,E,TGF,NBTGF220~~A,V
M,217~~,NB,B,TGF,NBTGF217~~N,V
M,~~8~~,NB,B,POP,NBPOP~~8~~N,V
M,217~~,NB,B,TGC,NBTGC217~~A,V
M,217~~,NB,B,NIR,NBNIR217~~N,V
M,217~~,NB,B,CAT,NBCAT217~~A,S
M,217~~,NB,B,TBU,NBTBU217~~A,S
U,125~~,NB,B,CAT,NBCAT125~~N,S
M,~~8~~,NB,B,TBU,NBTBU~~8~~A,S
H,217~~,NB,C,MGE,NBMGE217~~N,V
H,~11~~,NB,B,HMV,NBHMV~11~~N,S
H,~11~~,NB,B,LGK,NBLGK~11~~N,V
H,125~~,NB,B,MGE,NBMGE125~~N,V
M,217~~,NB,B,POP,NBPOP217~~N,V
H,217~~,NB,C,MGE,NBMGE217~~N,V
M,220~~,NB,C,POP,NBPOP220~~N,V
U,~~8~~,NB,B,VIO,NBVIO~~8~~A,S
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
U,~~8~~,NB,B,NIR,NBNIR~~8~~N,V
M,217~~,NB,B,MGE,NBMGE217~~N,V
M,220~~,NB,C,MGE,NBMGE220~~A,V
U,220~~,NB,B,VIO,NBVIO220~~A,S
M,~11~~,NB,B,HMV,NBHMV~11~~N,S
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
M,220~~,NB,C,HMV,NBHMV220~~A,S
M,217~~,NB,B,MGE,NBMGE217~~N,V
U,125~~,NB,B,LGK,NBLGK125~~N,V
M,220~~,NB,C,MGE,NBMGE220~~A,V
U,125~~,NB,B,LGK,NBLGK125~~N,V
U,125~~,NB,B,VIO,NBVIO125~~N,S
M,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
U,~~8~~,NB,B,VIO,NBVIO~~8~~A,S
U,~~8~~,NB,A,LGK,NBLGK~~8~~A,V
U,217~~,NB,B,LGK,NBLGK217~~A,V
U,~~8~~,NB,B,POP,NBPOP~~8~~N,V
U,~~8~~,NB,B,NIR,NBNIR~~8~~N,V
U,217~~,NB,B,POP,NBPOP217~~N,V
D,220~~,NB,D,POP,NBPOP220~~N,V
H,220~~,NB,D,LGK,NBLGK220~~N,V
H,220~~,NB,D,MGE,NBMGE220~~A,V
M,125~~,NB,C,POP,NBPOP125~~N,V
U,280~~,NB,B,GGW,NBGGW280~~A,S
M,220~~,NB,B,POP,NBPOP220~~N,V
M,220~~,NB,B,LGK,NBLGK220~~N,V
U,125~~,NB,B,POP,NBPOP125~~N,V
U,125~~,NB,B,LGK,NBLGK125~~N,V
T,~~8~~,NB,B,MUI,NBMUI~~8~~A,S
T,~~8~~,NB,B,MET,NBMET~~8~~A,N
T,280~~,NB,B,MUI,NBMUI280~~A,S
T,217~~,NB,B,MET,NBMET217~~A,N
M,~71~~,NB,B,CAT,NBCAT~71~~A,S
M,~~8~~,NB,B,CAT,NBCAT~~8~~N,S
M,217~~,NB,C,CBU,NBCBU217~~N,S
M,~71~~,NB,B,VIO,NBVIO~71~~N,S
H,217~~,NB,D,CAT,NBCAT217~~A,S
H,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
H,217~~,NB,D,CBU,NBCBU217~~N,S
H,220~~,NB,D,TBU,NBTBU220~~N,S
M,217~~,NB,C,MGE,NBMGE217~~N,V
M,217~~,NB,B,HMV,NBHMV217~~N,S
M,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
M,217~~,NB,B,TBU,NBTBU217~~A,S
M,~~8~~,NB,B,HMV,NBHMV~~8~~A,S
M,~~8~~,NB,B,TBU,NBTBU~~8~~A,S
D,220~~,NB,E,TBU,NBTBU220~~N,S
D,220~~,NB,E,MGE,NBMGE220~~A,V
D,~~8~~,NB,C,CBU,NBCBU~~8~~N,S
M,220~~,NB,C,MGE,NBMGE220~~A,V
M,386~~,NB,C,MGE,NBMGE386~~A,V
M,220~~,NB,C,LGK,NBLGK220~~N,V
H,217~~,NB,C,MGE,NBMGE217~~N,V
M,217~~,NB,C,TBU,NBTBU217~~A,S
H,~~8~~,NB,C,MGE,NBMGE~~8~~N,V
M,~~8~~,NB,C,TBU,NBTBU~~8~~A,S
R,220~~,NB,C,CBU,NBCBU220~~A,S
R,220~~,NB,C,TBU,NBTBU220~~N,S
M,~~8~~,NB,B,CAT,NBCAT~~8~~N,S
M,~~1~~,NB,B,NKL,NBNKL~~1~~N,S
M,~~1~~,NB,B,BOB,NBBOB~~1~~N,V
U,~~1~~,NB,B,CBU,NBCBU~~1~~A,S
M,~~1~~,NB,B,SKG,NBSKG~~1~~N,V
M,217~~,NB,C,TBU,NBTBU217~~A,S
M,217~~,NB,C,MGE,NBMGE217~~N,V
H,~~8~~,NB,C,MGE,NBMGE~~8~~N,V
M,~~8~~,NB,C,TBU,NBTBU~~8~~A,S
U,217~~,NB,B,TBU,NBTBU217~~A,S
M,220~~,NB,B,CBU,NBCBU220~~A,S
S04,182~~,NB,B,STQ,NBSTQ182~~N,N
M,~~8~~,NB,C,TBU,NBTBU~~8~~A,S
T,280~~,NB,B,GFL,NBGFL280~~N,S
U,217~~,NB,B,MET,NBMET217~~A,N
U,217~~,NB,B,CBU,NBCBU217~~N,S
M,~~1~~,NB,C,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,D,MGE,NBMGE~~1~~A,S
S04,~~1~~,NB,B,STQ,NBSTQ~~1~~N,N
M,220~~,NB,C,MGE,NBMGE220~~A,V
M,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,B,PEV,NBPEV~~1~~A,S
M,~~1~~,NB,B,TBU,NBTBU~~1~~N,S
U,~~8~~,NB,B,TBU,NBTBU~~8~~A,S
U,~~8~~,NB,B,CBU,NBCBU~~8~~N,S
U,217~~,NB,B,TBU,NBTBU217~~A,S
U,217~~,NB,B,CBU,NBCBU217~~N,S
M,~~1~~,NB,B,CBU,NBCBU~~1~~A,S
U,~~1~~,NB,B,VCR,NBVCR~~1~~A,S
M,~~1~~,NB,C,MGE,NBMGE~~1~~A,S
S04,~~1~~,NB,B,STQ,NBSTQ~~1~~N,N
M,~~1~~,NB,B,MQT,NBMQT~~1~~A,S
H,~~1~~,NB,C,MQT,NBMQT~~1~~A,S
M,~~1~~,NB,B,CBU,NBCBU~~1~~A,S
M,~~1~~,NB,B,CGF,NBCGF~~1~~N,S
U,~~1~~,NB,B,VCR,NBVCR~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
H,~~1~~,NB,D,ZRL,NBZRL~~1~~A,U
U,~~1~~,NB,A,MET,NBMET~~1~~A,N
L,~~1~~,NB,A,ITV,NBITV~~1~~N,N
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
M,220~~,NB,C,JUP,NBJUP220~~N,V
M,~~1~~,NB,B,PEV,NBPEV~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,C,ZRL,NBZRL~~1~~A,U
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
U,~~1~~,NB,A,MUK,NBMUK~~1~~N,S
U,~~1~~,NB,A,BGN,NBBGN~~1~~A,S
M,~~1~~,NB,B,CTE,NBCTE~~1~~A,S
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
U,~~1~~,NB,B,JHV,NBJHV~~1~~A,S
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,B,PTA,NBPTA~~1~~A,S
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
U,~~1~~,NB,B,JHV,NBJHV~~1~~A,S
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,B,PTA,NBPTA~~1~~A,S
T,~~1~~,NB,B,MUI,NBMUI~~1~~A,S
T,~~1~~,NB,B,CYR,NBCYR~~1~~A,S
T,~~1~~,NB,B,ENS,NBENS~~1~~N,S
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
M,~~1~~,NB,B,TBU,NBTBU~~1~~N,S
M,~~1~~,NB,C,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,B,MQT,NBMQT~~1~~A,S
U,~~1~~,NB,B,SGS,NBSGS~~1~~A,S
U,~~1~~,NB,A,SMO,NBSMO~~1~~A,S
S04,182~~,NB,A,PET,NBPET182~~N,N
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
U,~~1~~,NB,B,JHV,NBJHV~~1~~A,S
U,~~1~~,NB,B,PTA,NBPTA~~1~~A,S
M,~~1~~,NB,C,PEV,NBPEV~~1~~A,S
M,~~1~~,NB,C,MGE,NBMGE~~1~~A,S
M,220~~,NB,C,MGE,NBMGE220~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
U,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
M,217~~,NB,C,CBU,NBCBU217~~N,S
M,220~~,NB,C,TBU,NBTBU220~~N,S
M,~~8~~,NB,B,CAT,NBCAT~~8~~N,S
M,125~~,NB,B,CBU,NBCBU125~~N,S
T,217~~,NB,C,MET,NBMET217~~A,N
T,~~1~~,NB,C,GFL,NBGFL~~1~~A,S
T,125~~,NB,B,MET,NBMET125~~N,N
T,125~~,NB,B,GFL,NBGFL125~~N,S
M,220~~,NB,C,CBU,NBCBU220~~A,S
M,220~~,NB,C,TBU,NBTBU220~~N,S
M,~~8~~,NB,C,CAT,NBCAT~~8~~N,S
M,~~8~~,NB,C,HMV,NBHMV~~8~~A,S
M,220~~,NB,D,TBU,NBTBU220~~N,S
U,217~~,NB,B,HMV,NBHMV217~~N,S
H,280~~,NB,B,GFL,NBGFL280~~N,S
H,~~1~~,NB,C,MGE,NBMGE~~1~~A,S
H,~~1~~,NB,D,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,A,MUK,NBMUK~~1~~N,S
D,220~~,NB,E,MGE,NBMGE220~~A,V
H,32000,QC,C,QSB,QCQSB32000N,V
H,~~1~~,NB,C,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,VCR,NBVCR~~1~~A,S
M,~~1~~,NB,B,CTE,NBCTE~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,C,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,D,MGE,NBMGE~~1~~A,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,B,VCR,NBVCR~~1~~A,S
U,~~1~~,NB,B,MET,NBMET~~1~~A,N
K,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,B,WPK,NBWPK~~1~~N,N
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
M,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
M,~~1~~,NB,B,JHV,NBJHV~~1~~A,S
H,~~1~~,NB,B,SIS,NBSIS~~1~~A,S
H,~~1~~,NB,D,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
M,~~1~~,NB,C,MGE,NBMGE~~1~~A,S
H,32000,QC,D,HMV,QCHMV32000N,S
U,~~1~~,NB,A,FMG,NBFMG~~1~~A,N
R,24000,QC,B,GDF,QCGDF24000N,V
R,10000,QC,B,CLD,QCCLD10000N,V
S01,182~~,NB,A,PET,NBPET182~~N,N
U,~~1~~,NB,A,KLY,NBKLY~~1~~A,N
U,~~1~~,NB,A,MAL,NBMAL~~1~~A,N
H,32000,QC,C,QSB,QCQSB32000N,V
H,32000,QC,C,HMV,QCHMV32000N,S
H,32000,QC,C,HMV,QCHMV32000N,S
H,~~1~~,NB,C,HMV,NBHMV~~1~~A,S
H,32000,QC,C,QSB,QCQSB32000N,V
H,~~1~~,NB,C,QUB,NBQUB~~1~~A,S
H,~~1~~,NB,D,VCR,NBVCR~~1~~A,S
H,~~1~~,NB,C,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,QUB,NBQUB~~1~~A,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
M,32000,QC,C,HMV,QCHMV32000N,S
M,32000,QC,B,QSB,QCQSB32000N,V
M,~~1~~,NB,C,VCR,NBVCR~~1~~A,S
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,QUB,NBQUB~~1~~A,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
H,32000,QC,D,QSB,QCQSB32000N,V
H,~~1~~,NB,D,HMV,NBHMV~~1~~A,S
H,32000,QC,C,HMV,QCHMV32000N,S
H,~~1~~,NB,C,QUB,NBQUB~~1~~A,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
R,24000,QC,B,GDF,QCGDF24000N,V
U,~~1~~,NB,A,FMG,NBFMG~~1~~A,N
H,32000,QC,C,HMV,QCHMV32000N,S
L,~~1~~,NB,A,MET,NBMET~~1~~A,N
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
L,~~1~~,NB,A,KLY,NBKLY~~1~~A,N
H,~~1~~,NB,D,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,QUB,NBQUB~~1~~A,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
H,~~1~~,NB,D,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,C,QUB,NBQUB~~1~~A,S
H,~~1~~,NB,B,CTE,NBCTE~~1~~A,S
H,~~1~~,NB,D,VCR,NBVCR~~1~~A,S
H,~~1~~,NB,D,QUB,NBQUB~~1~~A,S
M,~~1~~,NB,D,HMV,NBHMV~~1~~A,S
M,~~1~~,NB,C,VCR,NBVCR~~1~~A,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
H,~~1~~,NB,D,QUB,NBQUB~~1~~A,S
M,32000,QC,D,QSB,QCQSB32000N,V
M,32000,QC,C,HMV,QCHMV32000N,S
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
L,~~1~~,NB,B,CYR,NBCYR~~1~~A,S
H,~~1~~,NB,B,SIS,NBSIS~~1~~A,S
M,220~~,NB,C,POP,NBPOP220~~N,V
M,~~8~~,NB,B,POP,NBPOP~~8~~N,V
M,220~~,NB,C,JQV,NBJQV220~~N,V
M,220~~,NB,C,TGF,NBTGF220~~A,V
U,125~~,NB,A,LGK,NBLGK125~~N,V
U,~~8~~,NB,A,POP,NBPOP~~8~~N,V
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
U,220~~,NB,B,POP,NBPOP220~~N,V
M,220~~,NB,B,LGK,NBLGK220~~N,V
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
M,220~~,NB,B,POP,NBPOP220~~N,V
U,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
U,125~~,NB,A,REC,NBREC125~~N,S
U,125~~,NB,A,LGK,NBLGK125~~N,V
