LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
M,NB,B,GFL,NBGFL~~1~~A,S
M,NB,B,JHV,NBJHV~~1~~A,S
H,NB,B,SIS,NBSIS~~1~~A,S
H,NB,D,HMV,NBHMV~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
H,NB,B,GFL,NBGFL~~1~~A,S
M,NB,C,MGE,NBMGE~~1~~A,S
H,QC,D,HMV,QCHMV32000N,S
U,NB,A,FMG,NBFMG~~1~~A,N
R,QC,B,GDF,QCGDF24000N,V
R,QC,B,CLD,QCCLD10000N,V
S01,NB,A,PET,NBPET182~~N,N
U,NB,A,KLY,NBKLY~~1~~A,N
U,NB,A,MAL,NBMAL~~1~~A,N
H,QC,C,QSB,QCQSB32000N,V
H,QC,C,HMV,QCHMV32000N,S
H,QC,C,HMV,QCHMV32000N,S
H,NB,C,HMV,NBHMV~~1~~A,S
H,QC,C,QSB,QCQSB32000N,V
H,NB,C,QUB,NBQUB~~1~~A,S
H,NB,D,VCR,NBVCR~~1~~A,S
H,NB,C,HMV,NBHMV~~1~~A,S
H,NB,D,QUB,NBQUB~~1~~A,S
H,NB,B,GFL,NBGFL~~1~~A,S
M,QC,C,HMV,QCHMV32000N,S
M,QC,B,QSB,QCQSB32000N,V
M,NB,C,VCR,NBVCR~~1~~A,S
M,NB,B,HMV,NBHMV~~1~~A,S
H,NB,D,QUB,NBQUB~~1~~A,S
H,NB,B,GFL,NBGFL~~1~~A,S
H,QC,D,QSB,QCQSB32000N,V
H,NB,D,HMV,NBHMV~~1~~A,S
H,QC,C,HMV,QCHMV32000N,S
H,NB,C,QUB,NBQUB~~1~~A,S
H,NB,B,GFL,NBGFL~~1~~A,S
R,QC,B,GDF,QCGDF24000N,V
U,NB,A,FMG,NBFMG~~1~~A,N
H,QC,C,HMV,QCHMV32000N,S
L,NB,A,MET,NBMET~~1~~A,N
U,NB,A,GFL,NBGFL~~1~~A,S
L,NB,A,KLY,NBKLY~~1~~A,N
H,NB,D,HMV,NBHMV~~1~~A,S
H,NB,D,QUB,NBQUB~~1~~A,S
H,NB,B,GFL,NBGFL~~1~~A,S
H,NB,D,HMV,NBHMV~~1~~A,S
H,NB,C,QUB,NBQUB~~1~~A,S
H,NB,B,CTE,NBCTE~~1~~A,S
H,NB,D,VCR,NBVCR~~1~~A,S
H,NB,D,QUB,NBQUB~~1~~A,S
M,NB,D,HMV,NBHMV~~1~~A,S
M,NB,C,VCR,NBVCR~~1~~A,S
H,NB,B,GFL,NBGFL~~1~~A,S
H,NB,D,QUB,NBQUB~~1~~A,S
M,QC,D,QSB,QCQSB32000N,V
M,QC,C,HMV,QCHMV32000N,S
H,NB,B,GFL,NBGFL~~1~~A,S
U,NB,B,HMV,NBHMV~~1~~A,S
L,NB,B,CYR,NBCYR~~1~~A,S
H,NB,B,SIS,NBSIS~~1~~A,S
M,NB,C,POP,NBPOP220~~N,V
M,NB,B,POP,NBPOP~~8~~N,V
M,NB,C,JQV,NBJQV220~~N,V
M,NB,C,TGF,NBTGF220~~A,V
U,NB,A,LGK,NBLGK125~~N,V
U,NB,A,POP,NBPOP~~8~~N,V
U,NB,B,LGK,NBLGK~~8~~A,V
U,NB,B,POP,NBPOP220~~N,V
M,NB,B,LGK,NBLGK220~~N,V
U,NB,B,LGK,NBLGK~~8~~A,V
M,NB,B,POP,NBPOP220~~N,V
U,NB,B,MGE,NBMGE~~8~~N,V
U,NB,A,REC,NBREC125~~N,S
U,NB,A,LGK,NBLGK125~~N,V
U,NB,A,LGK,NBLGK~~8~~A,V
U,NB,A,REC,NBREC~~8~~A,S
U,NB,B,GGW,NBGGW280~~A,S
M,NB,B,CTR,NBCTR~~8~~N,V
U,NB,B,REC,NBREC~~8~~A,S
M,NB,B,CTR,NBCTR217~~A,V
U,NB,B,REC,NBREC217~~A,S
D,NB,D,JUP,NBJUP220~~N,V
H,NB,B,CTR,NBCTR217~~A,V
H,NB,B,JUP,NBJUP125~~N,V
H,NB,B,CTR,NBCTR~~8~~N,V
M,NB,B,CTR,NBCTR217~~A,V
U,NB,B,CTR,NBCTR~~8~~N,V
M,NB,B,LGK,NBLGK217~~A,V
M,NB,B,CTR,NBCTR220~~N,V
U,NB,B,CTR,NBCTR~~8~~N,V
U,NB,A,CTR,NBCTR125~~N,V
U,NB,B,REC,NBREC~~8~~A,S
R,NB,B,LGK,NBLGK220~~N,V
R,NB,B,LGK,NBLGK~~8~~A,V
R,NB,B,MGE,NBMGE220~~A,V
R,NB,B,MGE,NBMGE~~8~~N,V
U,NB,B,LGK,NBLGK~~8~~A,V
M,NB,C,MGE,NBMGE~~8~~N,V
M,NB,C,CTR,NBCTR217~~A,V
U,NB,B,LGK,NBLGK~~8~~A,V
U,NB,B,MGE,NBMGE217~~N,V
M,NB,B,LGK,NBLGK217~~A,V
M,NB,B,MGE,NBMGE386~~A,V
D,NB,C,MGE,NBMGE220~~A,V
M,NB,C,LGK,NBLGK~~8~~A,V
M,NB,C,MGE,NBMGE220~~A,V
M,NB,C,LGK,NBLGK220~~N,V
M,NB,B,LGK,NBLGK~~8~~A,V
H,NB,C,MGE,NBMGE217~~N,V
U,NB,A,LGK,NBLGK~~8~~A,V
U,NB,A,MGE,NBMGE~~8~~N,V
U,NB,A,LGK,NBLGK125~~N,V
U,NB,A,HMV,NBHMV~~8~~A,S
U,NB,B,LGK,NBLGK217~~A,V
U,NB,B,LGK,NBLGK~~8~~A,V
U,NB,B,MGE,NBMGE217~~N,V
U,NB,B,MGE,NBMGE~~8~~N,V
M,NB,C,TDO,NBTDO~71~~N,V
M,NB,B,TDO,NBTDO~~8~~N,V
M,NB,C,TDO,NBTDO220~~N,V
M,NB,B,TDO,NBTDO~71~~N,V
M,NB,B,LGK,NBLGK217~~A,V
H,NB,B,JUP,NBJUP217~~N,V
M,NB,B,TDO,NBTDO~~8~~N,V
M,NB,B,TDO,NBTDO220~~N,V
M,NB,B,TDO,NBTDO125~~N,V
U,NB,A,GGW,NBGGW280~~A,S
H,NB,B,JUP,NBJUP~~8~~N,V
U,NB,A,GGW,NBGGW418~~N,S
H,NB,B,JUP,NBJUP217~~N,V
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,C,JUP,NBJUP220~~N,V
H,NB,E,JUP,NBJUP220~~N,V
H,NB,E,ZRL,NBZRL~~1~~A,U
M,NB,C,SET,NBSET~~1~~N,V
M,NB,C,BIB,NBBIB~~1~~N,V
H,NB,B,GFL,NBGFL~~1~~A,S
H,NB,E,GSV,NBGSV~~1~~A,V
H,NB,D,SET,NBSET~~1~~N,V
M,NB,C,MGE,NBMGE~~1~~A,S
M,NB,B,JUP,NBJUP~~1~~N,V
L,NB,A,MCK,NBMCK~~1~~N,V
S01,NB,A,PET,NBPET182~~N,N
H,NB,D,JUP,NBJUP220~~N,V
H,NB,D,SET,NBSET~~1~~N,V
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,C,JUP,NBJUP~~1~~N,V
U,NB,B,MCK,NBMCK~~1~~N,V
M,NB,B,JUP,NBJUP~~1~~N,V
L,NB,A,MCK,NBMCK125~~N,V
S01,NB,A,PET,NBPET182~~N,N
H,NB,C,JUP,NBJUP217~~N,V
H,NB,C,TDO,NBTDO217~~N,V
H,NB,C,MGE,NBMGE220~~A,V
H,NB,B,LGK,NBLGK~~8~~A,V
H,NB,B,MGE,NBMGE125~~N,V
H,NB,C,JUP,NBJUP220~~N,V
H,NB,D,JUP,NBJUP220~~N,V
H,NB,C,JUP,NBJUP220~~N,V
D,NB,D,MGE,NBMGE220~~A,V
D,NB,D,JUP,NBJUP220~~N,V
D,NB,D,MGE,NBMGE386~~A,V
M,NB,C,GSV,NBGSV~~1~~A,V
M,NB,B,FOR,NBFOR125~~N,V
U,NB,B,JUP,NBJUP~~8~~N,V
B14,NB,A,ACS,NBACS182~~N,N
U,NB,B,JUP,NBJUP125~~N,V
U,NB,A,FOR,NBFOR125~~N,V
U,NB,A,GSV,NBGSV~~1~~A,V
S04,NB,A,PET,NBPET182~~N,N
M,NB,C,JUP,NBJUP217~~N,V
M,NB,B,JUP,NBJUP~~8~~N,V
L,NB,A,GGW,NBGGW~~1~~A,S
U,NB,A,MCK,NBMCK125~~N,V
S01,NB,A,PET,NBPET182~~N,N
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,B,JUP,NBJUP220~~N,V
M,NB,B,JUP,NBJUP~~8~~N,V
M,NB,B,TDO,NBTDO220~~N,V
R,NB,D,MGE,NBMGE220~~A,V
R,NB,D,LGK,NBLGK~~8~~A,V
U,NB,A,RVK,NBRVK125~~N,N
U,NB,A,GGW,NBGGW125~~N,S
U,NB,A,RVK,NBRVK~~8~~A,N
B14,NB,A,ACS,NBACS182~~N,N
U,NB,A,GGW,NBGGW~~8~~N,S
U,NB,B,JUP,NBJUP~~8~~N,V
U,NB,B,TDO,NBTDO~~8~~N,V
U,NB,A,JUP,NBJUP125~~N,V
U,NB,A,TDO,NBTDO125~~N,V
M,NB,C,MGE,NBMGE220~~A,V
M,NB,B,HMV,NBHMV~~1~~A,S
M,NB,C,TGF,NBTGF220~~A,V
M,NB,B,HMV,NBHMV125~~N,S
M,NB,C,JUP,NBJUP220~~N,V
H,NB,D,CAT,NBCAT217~~A,S
L,NB,A,WHB,NBWHB379~~A,S
H,NB,D,GSV,NBGSV125~~N,V
M,NB,C,GSV,NBGSV385~~A,V
U,NB,B,PEV,NBPEV~~1~~A,S
M,NB,C,GSV,NBGSV~~1~~A,V
M,NB,B,MQT,NBMQT~~1~~A,S
U,NB,B,MID,NBMID~~1~~N,S
U,NB,A,MET,NBMET~~1~~A,N
L,NB,A,ITV,NBITV~~1~~N,N
U,NB,A,GFL,NBGFL~~1~~A,S
M,NB,B,PEV,NBPEV~~1~~A,S
M,NB,B,TBQ,NBTBQ~~1~~N,S
U,NB,A,MET,NBMET~~1~~A,N
L,NB,A,ITV,NBITV~~1~~N,N
U,NB,A,GFL,NBGFL~~1~~A,S
U,NB,A,KGC,NBKGC~~1~~N,S
U,NB,A,NKW,NBNKW~~1~~N,S
S04,NB,A,PET,NBPET182~~N,N
U,NB,A,PSK,NBPSK~~1~~N,S
U,NB,A,MUI,NBMUI~~1~~A,S
U,NB,A,ENS,NBENS~~1~~N,S
M,NB,B,PEV,NBPEV~~1~~A,S
L,NB,A,NKW,NBNKW~~1~~N,S
U,NB,B,HMV,NBHMV~~1~~A,S
M,NB,B,PEV,NBPEV~~1~~A,S
U,NB,B,JHV,NBJHV~~1~~A,S
U,NB,B,NKW,NBNKW~~1~~N,S
M,NB,B,MQT,NBMQT~~1~~A,S
M,NB,B,POP,NBPOP217~~N,V
H,NB,C,MGE,NBMGE217~~N,V
M,NB,C,POP,NBPOP220~~N,V
H,NB,D,MGE,NBMGE220~~A,V
H,NB,C,HMV,NBHMV~~8~~A,S
H,NB,D,JQV,NBJQV220~~N,V
H,NB,D,POP,NBPOP220~~N,V
H,NB,C,MGE,NBMGE220~~A,V
H,NB,C,POP,NBPOP220~~N,V
H,NB,C,TGC,NBTGC~~8~~N,V
H,NB,C,POP,NBPOP220~~N,V
H,NB,C,JQV,NBJQV220~~N,V
H,NB,C,POP,NBPOP~~8~~N,V
M,NB,C,MGE,NBMGE220~~A,V
M,NB,C,MGE,NBMGE386~~A,V
M,NB,C,LGK,NBLGK220~~N,V
H,NB,D,POP,NBPOP217~~N,V
H,NB,D,TGF,NBTGF217~~N,V
H,NB,C,POP,NBPOP~~8~~N,V
H,NB,D,POP,NBPOP220~~N,V
H,NB,E,JQV,NBJQV220~~N,V
H,NB,D,POP,NBPOP~~8~~N,V
K,NB,B,GFL,NBGFL280~~N,S
T,NB,B,GGW,NBGGW280~~A,S
K,NB,B,GFL,NBGFL125~~N,S
T,NB,B,GGW,NBGGW~~8~~N,S
H,NB,D,LGK,NBLGK220~~N,V
H,NB,D,MGE,NBMGE220~~A,V
H,NB,C,LGK,NBLGK~~8~~A,V
H,NB,E,JQV,NBJQV220~~N,V
H,NB,E,JUP,NBJUP220~~N,V
H,NB,C,POP,NBPOP~~8~~N,V
H,NB,E,JUP,NBJUP220~~N,V
H,NB,E,MGE,NBMGE220~~A,V
H,NB,C,LGK,NBLGK~~8~~A,V
H,NB,E,JUP,NBJUP220~~N,V
H,NB,E,TDO,NBTDO220~~N,V
H,NB,E,BBM,NBBBM220~~N,S
H,NB,C,JUP,NBJUP217~~N,V
H,NB,C,TDO,NBTDO217~~N,V
H,NB,C,BBM,NBBBM220~~N,S
U,NB,B,GGW,NBGGW280~~A,S
U,NB,B,RVK,NBRVK280~~A,N
M,NB,B,LGK,NBLGK217~~A,V
H,NB,C,MGE,NBMGE220~~A,V
M,NB,C,LGK,NBLGK~~8~~A,V
H,NB,C,JQV,NBJQV220~~N,V
H,NB,D,TGF,NBTGF217~~N,V
M,NB,C,POP,NBPOP~~8~~N,V
H,NB,D,JQV,NBJQV220~~N,V
H,NB,D,JUP,NBJUP220~~N,V
H,NB,E,MGE,NBMGE220~~A,V
H,NB,E,JQV,NBJQV220~~N,V
H,NB,C,MGE,NBMGE~~8~~N,V
H,NB,C,JQV,NBJQV~~8~~N,V
M,NB,B,LGK,NBLGK~~8~~A,V
M,NB,B,CTR,NBCTR217~~A,V
H,NB,E,MGE,NBMGE220~~A,V
M,NB,B,JUP,NBJUP125~~N,V
H,NB,E,JUP,NBJUP220~~N,V
U,NB,A,GGW,NBGGW418~~N,S
U,NB,B,GGW,NBGGW~~8~~N,S
U,NB,B,JUP,NBJUP~~8~~N,V
U,NB,B,GGW,NBGGW280~~A,S
H,NB,D,MGE,NBMGE220~~A,V
M,NB,C,JUP,NBJUP217~~N,V
M,NB,C,TDO,NBTDO~~8~~N,V
H,NB,D,JUP,NBJUP220~~N,V
M,NB,C,LGK,NBLGK217~~A,V
H,NB,C,MGE,NBMGE125~~N,V
H,NB,D,BBM,NBBBM220~~N,S
H,NB,B,GGW,NBGGW280~~A,S
H,NB,B,GGW,NBGGW418~~N,S
M,NB,C,CTR,NBCTR217~~A,V
M,NB,C,LGK,NBLGK217~~A,V
M,NB,C,MGE,NBMGE220~~A,V
H,NB,B,JUP,NBJUP~~8~~N,V
H,NB,C,JUP,NBJUP220~~N,V
U,NB,A,GGW,NBGGW280~~A,S
H,NB,B,JUP,NBJUP~~8~~N,V
M,NB,C,JUP,NBJUP217~~N,V
M,NB,C,TDO,NBTDO~~8~~N,V
M,NB,C,BBM,NBBBM220~~N,S
H,NB,B,JMK,NBJMK~~1~~N,V
M,NB,C,JUP,NBJUP~~1~~N,V
H,NB,C,JUP,NBJUP220~~N,V
H,NB,C,TDO,NBTDO220~~N,V
H,NB,C,TDO,NBTDO~~8~~N,V
H,NB,D,JUP,NBJUP217~~N,V
H,NB,D,TDO,NBTDO217~~N,V
H,NB,D,TDO,NBTDO~~8~~N,V
H,NB,B,JUP,NBJUP~~8~~N,V
U,NB,B,JUP,NBJUP125~~N,V
H,NB,B,JUP,NBJUP~~8~~N,V
U,NB,B,JUP,NBJUP125~~N,V
H,NB,B,GGW,NBGGW418~~N,S
H,NB,B,JQV,NBJQV~~8~~N,V
H,NB,E,JUP,NBJUP220~~N,V
U,NB,A,FMG,NBFMG~~1~~A,N
K,NB,B,GFL,NBGFL~~1~~A,S
U,NB,A,MAL,NBMAL~~1~~A,N
U,NB,A,SGS,NBSGS~~1~~A,S
U,NB,A,BFU,NBBFU~~1~~A,S
U,NB,A,SMO,NBSMO~~1~~A,S
U,NB,A,BGN,NBBGN~~1~~A,S
U,NB,A,GFL,NBGFL~~1~~A,S
U,NB,A,SAD,NBSAD~~1~~A,S
M,NB,C,HMV,NBHMV~~1~~A,S
U,NB,B,CBU,NBCBU~~1~~A,S
M,NB,C,GSV,NBGSV~~1~~A,V
U,NB,B,PTA,NBPTA~~1~~A,S
T,NB,B,GFL,NBGFL~~1~~A,S
T,NB,A,MUI,NBMUI~~1~~A,S
M,NB,B,HMV,NBHMV~~1~~A,S
M,NB,B,JHV,NBJHV~~1~~A,S
U,NB,B,PTA,NBPTA~~1~~A,S
M,NB,C,MQT,NBMQT~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,B,MQT,NBMQT~~1~~A,S
M,NB,C,ZRL,NBZRL~~1~~A,U
M,NB,C,HMV,NBHMV~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,B,CAT,NBCAT~71~~A,S
L,NB,A,WHB,NBWHB379~~A,S
M,NB,C,GSV,NBGSV385~~A,V
H,NB,D,GSV,NBGSV385~~A,V
M,NB,C,GSV,NBGSV385~~A,V
M,NB,C,TGF,NBTGF220~~A,V
U,NB,A,WHB,NBWHB379~~A,S
U,NB,B,CAT,NBCAT~71~~A,S
M,NB,B,GSV,NBGSV385~~A,V
H,NB,C,JUP,NBJUP~~8~~N,V
L,NB,A,GGW,NBGGW280~~A,S
H,NB,C,JUP,NBJUP217~~N,V
L,NB,A,RVK,NBRVK~~8~~A,N
L,NB,A,RVK,NBRVK280~~A,N
H,NB,B,GGW,NBGGW~~8~~N,S
U,NB,A,WHB,NBWHB379~~A,S
U,NB,B,CAT,NBCAT~71~~A,S
M,NB,B,CBU,NBCBU348~~A,S
L,NB,A,HMV,NBHMV~~8~~A,S
U,NB,A,WHB,NBWHB425~~A,S
M,NB,C,ZRL,NBZRL~~1~~A,U
U,NB,A,WHB,NBWHB379~~A,S
U,NB,A,CBU,NBCBU348~~A,S
U,NB,A,WHB,NBWHB380~~A,S
F13,NB,A,MMK,NBMMK423~~N,N
L,NB,A,WHB,NBWHB379~~A,S
M,NB,B,CBU,NBCBU348~~A,S
L,NB,A,WHB,NBWHB425~~A,S
M,NB,B,CBU,NBCBU382~~A,S
M,NB,B,CBU,NBCBU348~~A,S
L,NB,A,WHB,NBWHB425~~A,S
F13,NB,A,MMK,NBMMK423~~N,N
U,NB,A,WHB,NBWHB379~~A,S
S04,NB,A,PET,NBPET182~~N,N
M,NB,B,CBU,NBCBU348~~A,S
U,NB,A,WHB,NBWHB379~~A,S
S04,NB,A,PET,NBPET182~~N,N
U,NB,A,WHB,NBWHB379~~A,S
S04,NB,A,PET,NBPET182~~N,N
M,NB,B,CBU,NBCBU348~~A,S
U,NB,A,WHB,NBWHB379~~A,S
U,NB,B,CBU,NBCBU348~~A,S
H,NB,C,JQV,NBJQV217~~N,V
H,NB,B,JUP,NBJUP~~8~~N,V
H,NB,C,MGE,NBMGE217~~N,V
H,NB,B,GGW,NBGGW~~8~~N,S
H,NB,C,CTR,NBCTR217~~A,V
H,NB,C,JUP,NBJUP~~8~~N,V
H,NB,C,CTR,NBCTR220~~N,V
M,NB,B,HMV,NBHMV~~8~~A,S
M,NB,B,CTR,NBCTR217~~A,V
M,NB,B,CTR,NBCTR220~~N,V
H,NB,B,JUP,NBJUP~~8~~N,V
M,NB,C,HMV,NBHMV~71~~A,S
M,NB,C,CAT,NBCAT~71~~A,S
M,NB,B,HMV,NBHMV~71~~A,S
M,NB,C,HMV,NBHMV220~~A,S
M,NB,B,HMV,NBHMV220~~A,S
U,NB,A,GGW,NBGGW~~8~~N,S
U,NB,A,GGW,NBGGW418~~N,S
U,NB,A,GFL,NBGFL~~8~~A,S
U,NB,A,GFL,NBGFL125~~N,S
M,NB,B,WHB,NBWHB380~~A,S
M,NB,B,CAT,NBCAT~71~~A,S
M,NB,B,WHB,NBWHB379~~A,S
U,NB,A,GGW,NBGGW387~~A,S
H,NB,B,CAT,NBCAT~71~~A,S
U,NB,B,CBU,NBCBU348~~A,S
U,NB,B,WHB,NBWHB379~~A,S
H,NB,B,PND,NBPND348~~N,V
L,NB,A,MCM,NBMCM373~~N,V
M,NB,B,CAT,NBCAT~71~~A,S
H,NB,C,PND,NBPND348~~N,V
U,NB,B,MCM,NBMCM373~~N,V
U,NB,B,CBU,NBCBU348~~A,S
H,NB,C,CAT,NBCAT~71~~A,S
U,NB,B,CBU,NBCBU348~~A,S
M,NB,B,CAT,NBCAT~71~~A,S
U,NB,B,CBU,NBCBU348~~A,S
H,NB,C,QEV,NBQEV419~~A,S
U,NB,A,DEE,NBDEE125~~A,S
M,NB,B,KGV,NBKGV~71~~A,S
U,NB,B,BYS,NBBYS125~~A,S
M,NB,C,SAP,NBSAP~71~~A,S
M,NB,C,AGC,NBAGC280~~A,S
H,NB,D,PRY,NBPRY217~~A,S
M,NB,B,QEN,NBQEN~71~~A,S
H,NB,D,PRY,NBPRY220~~N,S
L,NB,A,SSX,NBSSX419~~A,N
U,NB,A,KNC,NBKNC280~~A,N
L,NB,A,SSX,NBSSX~~8~~A,N
U,NB,A,KNC,NBKNC280~~A,N
L,NB,A,HPN,NBHPN~~8~~A,N
H,NB,C,GGW,NBGGW387~~A,S
L,NB,A,HPN,NBHPN125~~A,N
M,NB,D,PRY,NBPRY217~~A,S
M,NB,B,KGS,NBKGS~~8~~A,S
H,NB,D,PEV,NBPEV419~~A,S
M,NB,C,SAP,NBSAP~71~~A,S
M,NB,B,BYS,NBBYS125~~A,S
L,NB,A,WAS,NBWAS375~~A,N
U,NB,A,OMC,NBOMC~~8~~A,N
U,NB,A,RVK,NBRVK387~~A,N
H,NB,D,PEV,NBPEV419~~A,S
U,NB,A,KNC,NBKNC280~~A,N
H,NB,C,MID,NBMID~~8~~A,S
M,NB,B,MID,NBMID~~8~~A,S
M,NB,C,PEV,NBPEV419~~A,S
U,NB,B,MID,NBMID125~~N,S
M,NB,C,PRY,NBPRY217~~A,S
L,NB,A,HPN,NBHPN~~8~~A,N
U,NB,B,KNC,NBKNC280~~A,N
L,NB,A,HPN,NBHPN125~~A,N
M,NB,C,LMD,NBLMD419~~N,V
L,NB,A,DED,NBDED~~8~~N,V
L,NB,A,DED,NBDED125~~N,V
H,NB,C,GGW,NBGGW387~~A,S
H,NB,C,GGW,NBGGW387~~A,S
U,NB,B,DED,NBDED125~~N,V
H,NB,B,GGW,NBGGW~~8~~N,S
M,NB,C,PEV,NBPEV419~~A,S
U,NB,B,MID,NBMID~~8~~A,S
U,NB,B,MID,NBMID125~~N,S
H,NB,C,GGW,NBGGW387~~A,S
H,NB,C,CSN,NBCSN217~~A,S
H,NB,B,DSI,NBDSI~~8~~N,S
B14,NB,A,PET,NBPET384~~N,N
U,NB,A,CUY,NBCUY373~~A,S
U,NB,A,CUY,NBCUY373~~A,S
U,NB,B,CAT,NBCAT~71~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
U,NB,A,GGW,NBGGW387~~A,S
L,NB,A,ITV,NBITV419~~A,N
U,NB,A,RVK,NBRVK387~~A,N
M,NB,B,CAT,NBCAT~71~~A,S
M,NB,B,CAT,NBCAT281~~N,S
M,NB,C,ZRL,NBZRL220~~N,U
U,NB,A,CAT,NBCAT~71~~A,S
U,NB,A,CUY,NBCUY~~8~~N,S
U,NB,B,CUY,NBCUY373~~A,S
U,NB,A,CUY,NBCUY373~~A,S
U,NB,B,CAT,NBCAT~71~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
H,NB,B,CAT,NBCAT~71~~A,S
L,NB,A,CUY,NBCUY373~~A,S
H,NB,B,CAT,NBCAT~71~~A,S
H,NB,B,CUY,NBCUY381~~N,S
H,NB,B,CAT,NBCAT~71~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
H,NB,B,CUY,NBCUY373~~A,S
H,NB,C,CAT,NBCAT~71~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
U,NB,B,CUY,NBCUY373~~A,S
U,NB,A,CUY,NBCUY373~~A,S
U,NB,B,CAT,NBCAT~71~~A,S
U,NB,A,CUY,NBCUY381~~N,S
B14,NB,A,PET,NBPET384~~N,N
U,NB,A,CUY,NBCUY373~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
U,NB,A,CUY,NBCUY381~~N,S
U,NB,A,CUY,NBCUY373~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
U,NB,A,CUY,NBCUY381~~N,S
U,NB,A,GGW,NBGGW387~~A,S
U,NB,B,CAT,NBCAT~71~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
U,NB,A,FUY,NBFUY~~8~~A,N
U,NB,B,CAT,NBCAT~71~~A,S
U,NB,A,CUY,NBCUY373~~A,S
U,NB,B,CUY,NBCUY~~8~~N,S
U,NB,A,CUY,NBCUY381~~N,S
M,NB,C,CAT,NBCAT~71~~A,S
M,NB,C,LMD,NBLMD419~~N,V
D,NB,C,DRH,NBDRH217~~A,S
H,NB,C,LMD,NBLMD419~~N,V
M,NB,C,LMD,NBLMD419~~N,V
M,NB,B,DED,NBDED~~8~~N,V
U,NB,B,DED,NBDED125~~N,V
M,NB,C,LMD,NBLMD419~~N,V
M,NB,B,DED,NBDED~~8~~N,V
U,NB,B,DED,NBDED125~~N,V
M,NB,C,LMD,NBLMD419~~N,V
U,NB,A,DED,NBDED125~~N,V
D,NB,D,LMD,NBLMD419~~N,V
D,NB,C,DED,NBDED~~8~~N,V
M,NB,C,ZRL,NBZRL220~~N,U
H,NB,D,KGT,NBKGT217~~A,V
U,NB,B,DED,NBDED~~8~~N,V
M,NB,B,KGS,NBKGS~~8~~A,S
U,NB,B,PCD,NBPCD~71~~A,S
U,NB,B,CBG,NBCBG125~~A,S
U,NB,B,DED,NBDED377~~A,V
U,NB,B,DED,NBDED125~~N,V
M,NB,C,LMD,NBLMD419~~N,V
U,NB,B,TCY,NBTCY217~~N,S
H,NB,D,PEV,NBPEV419~~A,S
H,NB,E,LMD,NBLMD419~~N,V
H,NB,C,CAT,NBCAT~71~~A,S
L,NB,A,WAS,NBWAS375~~A,N
U,NB,A,ITV,NBITV419~~A,N
U,NB,A,RVK,NBRVK387~~A,N
U,NB,A,LMD,NBLMD378~~N,V
U,NB,A,DED,NBDED125~~N,V
M,NB,C,TCY,NBTCY220~~N,S
U,NB,B,ROH,NBROH125~~N,S
M,NB,C,LMD,NBLMD419~~N,V
M,NB,C,ZRL,NBZRL220~~N,U
H,NB,B,LMD,NBLMD419~~N,V
H,NB,B,DED,NBDED125~~N,V
U,NB,A,GGW,NBGGW387~~A,S
M,NB,B,LMD,NBLMD419~~N,V
U,NB,A,DED,NBDED125~~N,V
U,NB,A,DED,NBDED374~~N,V
B14,NB,A,PET,NBPET384~~N,N
U,NB,A,GGW,NBGGW387~~A,S
M,NB,B,LMD,NBLMD419~~N,V
U,NB,A,LRV,NBLRV125~~N,N
U,NB,A,GGW,NBGGW387~~A,S
L,NB,A,OMC,NBOMC~~8~~A,N
U,NB,A,OMC,NBOMC125~~A,N
U,NB,A,RVK,NBRVK387~~A,N
U,NB,A,GGW,NBGGW387~~A,S
U,NB,A,LRV,NBLRV374~~N,N
B14,NB,A,PET,NBPET384~~N,N
H,NB,D,LMD,NBLMD419~~N,V
L,NB,A,CBI,NBCBI125~~A,N
U,NB,A,FUY,NBFUY~~8~~A,N
H,NB,C,GGW,NBGGW387~~A,S
U,NB,B,LMD,NBLMD419~~N,V
L,NB,A,CBI,NBCBI125~~A,N
U,NB,A,FUY,NBFUY~~8~~A,N
H,NB,C,GGW,NBGGW387~~A,S
U,NB,B,LMD,NBLMD419~~N,V
U,NB,B,LMD,NBLMD419~~N,V
U,NB,A,DED,NBDED~~8~~N,V
U,NB,A,CBI,NBCBI125~~A,N
H,NB,C,GGW,NBGGW387~~A,S
U,NB,A,FUY,NBFUY~~8~~A,N
U,NB,B,CAT,NBCAT~71~~A,S
U,NB,A,CBI,NBCBI125~~A,N
L,NB,A,RCB,NBRCB280~~A,N
U,NB,A,RCB,NBRCB125~~N,N
B14,NB,A,ACS,NBACS182~~N,N
B04,NB,A,LAV,NBLAV182~~A,N
B04,NB,A,LAV,NBLAV182~~A,N
U,NB,A,RCB,NBRCB~~8~~A,N
