LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,WVD,SKWVD~~~~~A,S
U,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,PWD,SKPWD~~~~~A,S
U,SK,A,MWD,SKMWDP~~~~N,N
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,MWC,SKMWCP~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,NTA,SKNTAA~~~~A,N
U,SK,A,WHA,SKWHA~~~~~A,S
H,SK,B,HWF,SKHWF~~~~~N,S
U,SK,A,MWC,SKMWCP~~~~N,N
H,SK,B,HWW,SKHWW~~~~~N,S
H,SK,A,PNE,SKPNE~~~~~N,N
H,SK,A,AVG,SKAVG~~~~~N,U
H,SK,A,BTA,SKBTA~~~~~N,S
H,SK,B,WHA,SKWHA~~~~~A,S
U,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,TGA,SKTGA~~~~~A,S
H,SK,B,WHC,SKWHC~~~~~A,S
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,SBA,SKSBA~~~~~A,N
H,SK,A,AVG,SKAVG~~~~~N,U
H,SK,B,MWD,SKMWDP~~~~N,N
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,PWH,SKPWH~~~~~A,S
H,SK,A,MWD,SKMWDP~~~~N,N
H,SK,B,TGA,SKTGA~~~~~A,S
H,SK,B,WHC,SKWHC~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
H,SK,A,WVA,SKWVA~~~~~A,S
F13,SK,A,BLL,SKBLL~~~~~N,N
H,SK,A,WVD,SKWVD~~~~~A,S
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,B,WSA,SKWSA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
H,SK,B,LCD,SKLCD~~~~~A,N
U,SK,A,BLL,SKBLL~~~~~N,N
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,C,GBA,SKGBA~~~~~A,S
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,B,SYA,SKSYA~~~~~A,N
H,SK,C,WVD,SKWVD~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,NTA,SKNTA~~~~~A,N
H,SK,B,TGA,SKTGA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,AVG,SKAVG~~~~~N,U
H,SK,B,GBA,SKGBA~~~~~A,S
U,SK,A,MWC,SKMWCP~~~~N,N
U,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,MWZ,SKMWZP~~~~N,N
U,SK,A,PYA,SKPYA~~~~~A,S
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,AVG,SKAVG~~~~~N,U
F13,SK,A,BLH,SKBLH~~~~~N,N
U,SK,A,MWZ,SKMWZ~~~~~N,N
U,SK,A,NCD,SKNCD~~~~~A,S
U,SK,A,NRA,SKNRA~~~~~A,S
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,A,PNA,SKPNA~~~~~N,N
H,SK,B,PNA,SKPNA~~~~~N,N
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,A,PNE,SKPNE~~~~~N,N
B14,SK,A,LLL,SKLLL~~~~~N,N
U,SK,A,SYA,SKSYA~~~~~A,N
H,SK,A,AVG,SKAVG~~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,B,LNA,SKLNA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,WVA,SKWVA~~~~~A,S
H,SK,A,WHA,SKWHA~~~~~A,S
H,SK,A,WVD,SKWVD~~~~~A,S
H,SK,B,SYA,SKSYA~~~~~A,N
H,SK,C,WVA,SKWVA~~~~~A,S
U,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,NTA,SKNTA~~~~~A,N
F13,SK,A,BLH,SKBLH~~~~~N,N
U,SK,A,AVA,SKAVA~~~~~A,U
U,SK,A,SBA,SKSBA~~~~~A,N
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,MWZ,SKMWZ~~~~~N,N
U,SK,A,GBA,SKGBA~~~~~A,S
U,SK,A,WHA,SKWHA~~~~~A,S
D,SK,A,TGA,SKTGA~~~~~A,S
U,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,WVD,SKWVD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,MWD,SKMWDPHS~~N,N
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,NCA,SKNCA~~~~~A,S
U,SK,A,CFA,SKCFA~~~~~A,S
U,SK,A,NCD,SKNCD~~~~~A,S
U,SK,A,BUA,SKBUA~~~~~A,N
U,SK,A,BUH,SKBUH~~~~~A,N
U,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,WSA,SKWSA~~~~~A,S
U,SK,A,RWW,SKRWW~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,LZA,SKLZA~~~~~A,S
H,SK,B,LEA,SKLEA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,LEA,SKLEA~~~~~A,S
H,SK,B,TKA,SKTKA~~~~~A,S
H,SK,B,MTA,SKMTA~~~~~A,S
H,SK,A,TGA,SKTGA~~~~~A,S
H,SK,A,MFA,SKMFA~~~~~A,S
H,SK,B,TGA,SKTGA~~~~~A,S
H,SK,D,SHA,SKSHA~~~~~A,S
H,SK,D,LEA,SKLEA~~~~~A,S
H,SK,B,LEA,SKLEA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,D,SHD,SKSHD~~~~~A,S
H,SK,D,LEC,SKLEC~~~~~A,S
H,SK,D,SBA,SKSBA~~~~~A,N
H,SK,A,LZA,SKLZA~~~~~A,S
H,SK,A,MTD,SKMTD~~~~~A,S
H,SK,C,LZA,SKLZA~~~~~A,S
H,SK,B,MTD,SKMTD~~~~~A,S
H,SK,B,MTA,SKMTA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,GBA,SKGBAA~~~~A,S
H,SK,B,LZA,SKLZA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,V
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,CRB,SKCRB~~~~~A,N
U,SK,A,CRG,SKCRG~~~~~A,N
U,SK,A,GOG,SKGOG~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,D,PNE,SKPNE~~~~~N,N
U,SK,A,PNA,SKPNA~~~~~N,N
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,LCA,SKLCA~~~~~A,N
U,SK,A,SYA,SKSYA~~~~~A,N
U,SK,A,PPA,SKPPA~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
B14,SK,A,LLD,SKLLD~~~~~N,N
R,SK,B,BHA,SKBHA~~~~~N,S
R,SK,B,BHB,SKBHB~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,CRB,SKCRB~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,WFA,SKWFA~~~~~A,N
U,SK,A,CRH,SKCRH~~~~~A,N
H,SK,B,PNA,SKPNA~~~~~N,N
H,SK,B,PNE,SKPNE~~~~~N,N
U,SK,A,PNO,SKPNO~~~~~N,N
D,SK,C,HWW,SKHWW~~~~~N,S
B14,SK,A,LLD,SKLLD~~~~~N,N
B14,SK,A,LLL,SKLLL~~~~~N,N
U,SK,A,BHK,SKBHK~~~~~N,V
U,SK,A,NTA,SKNTA~~~~~A,N
R,SK,A,PNA,SKPNA~~~~~N,N
U,SK,A,BHL,SKBHL~~~~~N,V
R,SK,A,BXF,SKBXF~~~~~N,U
R,SK,A,BXK,SKBXK~~~~~N,U
R,SK,A,BXW,SKBXW~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
U,AB,A,MLA,ABMLA~~~~~A,N
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,B,BTN,ABBTN~~~~~A,S
U,AB,A,RVN,ABRVN~~~~~A,N
H,AB,C,COA,ABCOA~~~~~A,S
H,AB,B,LWT,ABLWT~~~~~A,N
H,AB,D,MDE,ABMDE~~~~~A,S
F13,AB,A,GSP,ABGSP~~~~~N,N
M,AB,B,MLA,ABMLA~~~~~A,N
M,AB,B,COA,ABCOA~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,RVN,ABRVN~~~~~A,N
I,AB,E,ZUN,ABZUN~~~~~N,S
U,AB,A,GRZ,ABGRZ~~~~~A,N
I,AB,E,ZUN,ABZUN~~~~~N,S
U,AB,A,HBG,ABHBG~~~~~N,S
M,AB,B,MLA,ABMLA~~~~~A,N
U,AB,A,MYW,ABMYW~~~~~A,N
F13,AB,A,MNT,ABMNT~~~~~N,N
M,AB,B,BTN,ABBTN~~~~~A,S
M,AB,B,BEN,ABBEN~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,BEN,ABBENgl~~~A,S
U,AB,A,BTN,ABBTN~~~~~A,S
U,AB,B,MYW,ABMYW~~~~~A,N
U,AB,A,RVN,ABRVN~~~~~A,N
U,AB,A,BEN,ABBEN~~~~~A,S
U,AB,B,BTN,ABBTN~~~~~A,S
U,AB,A,FLU,ABFLU~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,BMY,ABBMY~~~~~A,S
U,AB,A,CLK,ABCLK~~~~~A,N
F13,AB,A,NTN,ABNTN~~~~~N,N
U,AB,A,RVN,ABRVN~~~~~A,N
U,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,WVD,SKWVD~~~~~A,S
U,SK,A,PYH,SKPYH~~~~~A,S
U,SK,A,SYA,SKSYA~~~~~A,N
D,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,GOG,SKGOG~~~~~A,N
U,SK,A,PWH,SKPWH~~~~~A,S
U,SK,A,PWD,SKPWD~~~~~A,S
U,SK,A,WEG,SKWEG~~~~~A,N
U,SK,A,MWZ,SKMWZP~~~~N,N
U,SK,A,RWG,SKRWG~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WVD,SKWVD~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,A,PWG,SKPWG~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,WHA,SKWHA~~~~~A,S
H,SK,A,RWG,SKRWG~~~~~N,U
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,GOB,SKGOB~~~~~A,N
U,SK,A,SYD,SKSYD~~~~~A,N
U,SK,A,BTA,SKBTA~~~~~N,S
U,SK,A,GAA,SKGAA~~~~~N,S
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,CRG,SKCRGA~~~~A,N
U,SK,A,PNE,SKPNE~~~~~N,N
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,CRB,SKCRB~~~~~A,N
U,SK,A,GOB,SKGOB~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,PPB,SKPPB~~~~~A,N
U,SK,A,GAA,SKGAA~~~~~N,S
H,SK,B,BTA,SKBTA~~~~~N,S
U,SK,A,BTC,SKBTC~~~~~N,S
U,SK,A,PPB,SKPPB~~~~~A,N
U,SK,A,PPA,SKPPA~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,B,GAF,SKGAF~~~~~N,S
U,SK,A,LCD,SKLCD~~~~~A,N
U,SK,A,WEB,SKWEB~~~~~N,N
U,SK,B,PPA,SKPPA~~~~~A,N
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,B,GAA,SKGAA~~~~~N,S
U,SK,A,GAA,SKGAA~~~~~N,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,B,BTA,SKBTA~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,BTA,SKBTA~~~~~N,S
U,SK,A,SBA,SKSBA~~~~~A,N
U,SK,A,WEH,SKWEH~~~~~A,N
U,SK,A,TGA,SKTGA~~~~~A,S
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,WEG,SKWEG~~~~~A,N
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,SBA,SKSBAA~~~~A,N
U,SK,A,GOG,SKGOG~~~~~A,N
U,SK,A,GOH,SKGOH~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,KAB,SKKABC~~~~A,N
U,SK,A,GAA,SKGAA~~~~~N,S
U,SK,A,GAF,SKGAF~~~~~N,S
U,SK,A,KYB,SKKYB~~~~~A,S
U,SK,A,PPF,SKPPFC~~~~A,N
U,SK,A,WEB,SKWEB~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,WVA,SKWVA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
U,SK,A,LCD,SKLCD~~~~~A,N
U,SK,A,LCA,SKLCA~~~~~A,N
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,WEH,SKWEH~~~~~A,N
U,SK,A,GOB,SKGOB~~~~~A,N
D,SK,B,LCD,SKLCD~~~~~A,N
U,SK,A,SYA,SKSYA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,TIA,SKTIA~~~~~A,N
U,SK,A,TIB,SKTIB~~~~~A,N
U,SK,A,WEH,SKWEH~~~~~A,N
U,SK,A,TIH,SKTIH~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,TIA,SKTIAA~~~~A,N
U,SK,A,EDF,SKEDF~~~~~A,N
U,SK,A,WFB,SKWFB~~~~~A,N
U,SK,A,NPA,SKNPA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,CRB,SKCRB~~~~~A,N
U,SK,A,PNA,SKPNA~~~~~N,N
D,SK,C,RWW,SKRWW~~~~~N,U
U,SK,A,WEB,SKWEB~~~~~N,N
U,SK,A,LCD,SKLCD~~~~~A,N
D,SK,B,HWW,SKHWW~~~~~N,S
B14,SK,A,LLD,SKLLD~~~~~N,N
R,SK,B,BHA,SKBHA~~~~~N,S
R,SK,B,BHB,SKBHB~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,CRG,SKCRG~~~~~A,N
U,SK,A,CRH,SKCRH~~~~~A,N
U,SK,A,GOH,SKGOH~~~~~A,N
U,SK,A,WFA,SKWFA~~~~~A,N
U,SK,A,CRB,SKCRB~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,A,WEG,SKWEG~~~~~A,N
U,SK,A,NPA,SKNPA~~~~~A,N
U,SK,A,BBH,SKBBH~~~~~A,N
U,SK,A,NPH,SKNPH~~~~~A,N
U,SK,A,BBB,SKBBB~~~~~A,N
U,SK,A,MRH,SKMRH~~~~~A,N
U,SK,A,TIA,SKTIA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WSA,SKWSA~~~~~A,S
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,B,MAA,SKMAA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,ONC,SKONC~~~~~A,S
D,SK,C,HWW,SKHWW~~~~~N,S
D,SK,D,HWW,SKHWW~~~~~N,S
D,SK,D,HWF,SKHWF~~~~~N,S
U,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,AVY,SKAVY~~~~~N,U
D,SK,B,HOA,SKHOA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,TGA,SKTGA~~~~~A,S
H,SK,B,MAA,SKMAA~~~~~A,S
D,SK,B,ONA,SKONA~~~~~A,S
D,SK,A,AVG,SKAVG~~~~~N,U
D,SK,D,HWF,SKHWF~~~~~N,S
D,SK,B,ONI,SKONI~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,B,MEA,SKMEA~~~~~A,N
U,SK,B,EMD,SKEMD~~~~~N,N
U,SK,A,HMA,SKHMA~~~~~A,N
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,AVX,SKAVX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,NTA,SKNTA~~~~~A,N
H,SK,B,GBA,SKGBA~~~~~A,S
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,PNE,SKPNE~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WHA,SKWHA~~~~~A,S
U,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,MWD,SKMWDP~~~~N,N
H,SK,C,PNE,SKPNE~~~~~N,N
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,KAA,SKKAA~~~~~A,N
U,SK,A,TGA,SKTGA~~~~~A,S
U,SK,A,SBA,SKSBA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,SBA,SKSBAA~~~~A,N
H,SK,B,RWW,SKRWW~~~~~N,U
H,SK,B,SHA,SKSHA~~~~~A,S
H,SK,D,SHA,SKSHA~~~~~A,S
H,SK,D,SYA,SKSYA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,D,SYD,SKSYD~~~~~A,N
H,SK,B,NSD,SKNSD~~~~~N,S
D,SK,B,RWG,SKRWG~~~~~N,U
H,SK,D,KKA,SKKKA~~~~~N,S
H,SK,B,LEA,SKLEA~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,CFA,SKCFA~~~~~A,S
U,SK,A,HMA,SKHMA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,KAA,SKKAA~~~~~A,N
U,SK,A,PYA,SKPYA~~~~~A,S
U,SK,A,WHA,SKWHA~~~~~A,S
U,SK,A,TGA,SKTGA~~~~~A,S
U,SK,A,KAB,SKKAB~~~~~A,N
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,WHA,SKWHA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,HMA,SKHMA~~~~~A,N
H,SK,B,NTA,SKNTA~~~~~A,N
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,TGA,SKTGA~~~~~A,S
H,SK,A,TGA,SKTGA~~~~~A,S
H,SK,A,KAA,SKKAA~~~~~A,N
H,SK,B,SBA,SKSBAA~~~~A,N
H,SK,B,WHA,SKWHA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,BBA,SKBBA~~~~~A,N
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,B,NTA,SKNTA~~~~~A,N
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,A,MEA,SKMEAF~~~~A,N
B14,SK,A,LLL,SKLLL~~~~~N,N
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,NTA,SKNTA~~~~~A,N
H,SK,B,PNO,SKPNO~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,PNA,SKPNA~~~~~N,N
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,B,HMA,SKHMA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,BBA,SKBBA~~~~~A,N
U,SK,A,BUA,SKBUA~~~~~A,N
H,SK,B,BBA,SKBBA~~~~~A,N
U,SK,A,MWD,SKMWDP~~~~N,N
H,SK,A,PEA,SKPEA~~~~~A,N
H,SK,A,WSA,SKWSA~~~~~A,S
U,SK,A,SBA,SKSBA~~~~~A,N
H,SK,B,HMA,SKHMA~~~~~A,N
U,SK,A,BUA,SKBUA~~~~~A,N
U,SK,A,NTA,SKNTA~~~~~A,N
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,MEA,SKMEA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,SBC,SKSBC~~~~~A,N
D,SK,A,NCA,SKNCA~~~~~A,S
D,SK,A,TGA,SKTGA~~~~~A,S
D,SK,A,NRD,SKNRD~~~~~A,S
D,SK,A,HMA,SKHMA~~~~~A,N
D,SK,A,BUC,SKBUC~~~~~A,N
D,SK,A,HHH,SKHHH~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,A,HHC,SKHHC~~~~~A,N
D,SK,A,SBA,SKSBAA~~~~A,N
D,SK,A,WVD,SKWVD~~~~~A,S
D,SK,A,NCC,SKNCC~~~~~A,S
H,SK,B,SYA,SKSYA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,NTA,SKNTA~~~~~A,N
H,SK,B,PNO,SKPNO~~~~~N,N
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,C,SYA,SKSYA~~~~~A,N
H,SK,C,PNE,SKPNE~~~~~N,N
H,SK,B,MEA,SKMEA~~~~~A,N
U,SK,A,MEA,SKMEA~~~~~A,N
H,SK,B,EMD,SKEMD~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,HMA,SKHMA~~~~~A,N
H,SK,B,MEA,SKMEAE~~~~A,N
U,SK,A,MWD,SKMWD~~~~~N,N
U,SK,A,BUA,SKBUA~~~~~A,N
H,SK,B,MEA,SKMEA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,HMA,SKHMA~~~~~A,N
H,SK,B,HMA,SKHMA~~~~~A,N
U,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,CRB,SKCRB~~~~~A,N
U,SK,A,PWH,SKPWH~~~~~A,S
U,SK,A,MWZ,SKMWZ~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,NTA,SKNTA~~~~~A,N
H,SK,B,NTA,SKNTA~~~~~A,N
H,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,PEB,SKPEB~~~~~A,N
U,SK,A,CRH,SKCRH~~~~~A,N
U,SK,A,GOG,SKGOG~~~~~A,N
H,SK,B,NTA,SKNTA~~~~~A,N
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,HMA,SKHMA~~~~~A,N
H,SK,B,BBA,SKBBA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,C,NTA,SKNTA~~~~~A,N
U,SK,A,TIH,SKTIH~~~~~A,N
U,SK,A,SOB,SKSOB~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,EDF,SKEDF~~~~~A,N
U,SK,A,GOH,SKGOH~~~~~A,N
U,SK,A,TIB,SKTIBA~~~~A,N
U,SK,A,ARL,SKARL~~~~~A,N
U,SK,A,WEG,SKWEG~~~~~A,N
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,TIH,SKTIH~~~~~A,N
U,SK,A,SOB,SKSOB~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,EDF,SKEDF~~~~~A,N
U,SK,A,GOH,SKGOH~~~~~A,N
U,SK,A,TIB,SKTIBA~~~~A,N
U,SK,A,ARL,SKARL~~~~~A,N
U,SK,A,WEG,SKWEG~~~~~A,N
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,CRH,SKCRHP~~~~N,N
F13,SK,A,BLH,SKBLH~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,GOH,SKGOH~~~~~A,N
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,NTA,SKNTA~~~~~A,N
D,SK,B,RWA,SKRWA~~~~~N,U
D,SK,B,RWG,SKRWG~~~~~N,U
D,SK,B,RWW,SKRWW~~~~~N,U
U,SK,A,GOB,SKGOB~~~~~A,N
U,SK,A,LCA,SKLCA~~~~~A,N
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,LCA,SKLCA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,LCD,SKLCD~~~~~A,N
U,SK,A,PNE,SKPNE~~~~~N,N
H,SK,B,SYA,SKSYA~~~~~A,N
H,SK,B,NTA,SKNTA~~~~~A,N
U,SK,A,PNE,SKPNE~~~~~N,N
H,SK,B,PNE,SKPNE~~~~~N,N
B14,SK,A,LLM,SKLLM~~~~~N,N
H,SK,B,LCA,SKLCA~~~~~A,N
B14,SK,A,LLL,SKLLL~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,LCD,SKLCD~~~~~A,N
H,SK,A,KAA,SKKAA~~~~~A,N
U,SK,A,SBA,SKSBA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,GOB,SKGOB~~~~~A,N
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,SYD,SKSYD~~~~~A,N
H,SK,A,AVF,SKAVF~~~~~N,U
U,SK,A,SYD,SKSYD~~~~~A,N
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,C,PNE,SKPNE~~~~~N,N
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,D,PNE,SKPNE~~~~~N,N
H,SK,C,PNO,SKPNO~~~~~N,N
U,SK,A,AVW,SKAVW~~~~~N,U
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,LCA,SKLCA~~~~~A,N
H,SK,C,LCA,SKLCA~~~~~A,N
H,SK,B,SYD,SKSYD~~~~~A,N
H,SK,A,PNE,SKPNE~~~~~N,N
H,SK,B,LCD,SKLCD~~~~~A,N
U,SK,A,NTA,SKNTA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,AVA,SKAVA~~~~~A,U
H,SK,B,PNO,SKPNO~~~~~N,N
D,SK,D,HWW,SKHWW~~~~~N,S
